,state,Actions Rewards
2018,"([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (6.0, 14.0)], 1)",[-502.45586387 -557.21171438 -536.45420187]
2019,"([(0, 2.0), (1.0, 4.0)], 1, [(3.0, 12.0), (1.0, 4.0)], 2)",[-567.21927245 -571.27671744 -549.67621038]
2020,"([(19.0, 22.0), (13.0, 22.0)], 0, [(19.0, 22.0), (23.0, 24)], 1)",[-0.00799309  0.          0.        ]
2021,"([(0, 3.0), (1.0, 4.0)], 1, [(4.0, 13.0), (1.0, 4.0)], 2)",[-751.38149335 -772.519325   -743.46113185]
2022,"([(0, 4.0), (1.0, 4.0)], 0, [(5.0, 14.0), (1.0, 4.0)], 2)",[-5332.92270882 -5353.76176834 -5331.40987208]
2023,"([(19.0, 22.0), (5.0, 14.0)], 0, [(19.0, 22.0), (15.0, 24)], 2)",[-1471.17046064 -1472.26628021 -1461.66303505]
2024,"([(0, 4.0), (1.0, 4.0)], 0, [(6.0, 14.0), (1.0, 4.0)], 2)",[-6002.21411698 -5992.36759539 -6003.46304455]
2025,"([(1.0, 4.0), (15.0, 24)], 0, [(1.0, 4.0), (5.0, 14.0)], 1)",[-410.82704134 -470.13226344 -435.71156337]
2026,"([(1.0, 4.0), (24.0, 24)], 0, [(1.0, 4.0), (14.0, 23.0)], 2)",[-807.71010265 -828.11963243 -816.83531646]
2027,"([(19.0, 22.0), (5.0, 13.0)], 2, [(19.0, 22.0), (15.0, 23.0)], 3)",[-16.01174952 -15.98946833 -15.81339599]
2028,"([(5.0, 13.0), (1.0, 4.0)], 0, [(15.0, 23.0), (1.0, 4.0)], 2)",[-1326.82398962 -1355.17822758 -1353.90484245]
2029,"([(0, 5.0), (1.0, 4.0)], 0, [(6.0, 15.0), (1.0, 4.0)], 2)",[-6144.64291676 -6138.09974365 -6787.29523921]
2030,"([(19.0, 22.0), (0, 5.0)], 2, [(19.0, 22.0), (6.0, 15.0)], 3)",[-33.5277887  -34.22797447 -28.65088459]
2031,"([(5.0, 14.0), (1.0, 4.0)], 0, [(15.0, 24), (1.0, 4.0)], 2)",[-1362.81474122 -1227.7528649  -1333.16169473]
2032,"([(1.0, 4.0), (15.0, 23.0)], 0, [(1.0, 4.0), (5.0, 13.0)], 1)",[-1744.93223623 -1752.71458343 -1734.34892025]
2033,"([(19.0, 22.0), (1.0, 10.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 3)",[-0.40467607 -0.42947136 -0.43066686]
2034,"([(19.0, 22.0), (4.0, 13.0)], 3, [(19.0, 22.0), (14.0, 23.0)], 3)",[-0.41373945 -0.41431035 -0.40966603]
2035,"([(6.0, 14.0), (1.0, 4.0)], 0, [(16.0, 24), (1.0, 4.0)], 2)",[-1488.88615281 -1540.1843221  -1534.5801847 ]
2036,"([(19.0, 22.0), (8.0, 16.0)], 3, [(19.0, 22.0), (18.0, 24)], 3)",[-0.21355363 -0.24148615 -0.23867805]
2037,"([(19.0, 22.0), (12.0, 20.0)], 4, [(19.0, 22.0), (22.0, 24)], 3)",[0. 0. 0.]
2038,"([(6.0, 15.0), (1.0, 4.0)], 0, [(16.0, 24), (1.0, 4.0)], 2)",[-1535.19908839 -1474.02495251 -1568.74872898]
2039,"([(19.0, 22.0), (0, 7.0)], 3, [(19.0, 22.0), (9.0, 17.0)], 3)",[-0.22644334 -0.21961798 -0.21864152]
2040,"([(7.0, 15.0), (1.0, 4.0)], 0, [(17.0, 24), (1.0, 4.0)], 2)",[-1867.39805678 -1920.79255018 -1934.82575973]
2041,"([(19.0, 22.0), (3.0, 11.0)], 4, [(19.0, 22.0), (13.0, 21.0)], 3)",[-0.1846049  -0.18086047 -0.18953447]
2042,"([(19.0, 22.0), (7.0, 15.0)], 4, [(19.0, 22.0), (17.0, 24)], 3)",[-0.15943673 -0.16036002 -0.15623088]
2043,"([(7.0, 16.0), (1.0, 4.0)], 0, [(17.0, 24), (1.0, 4.0)], 2)",[-2026.90043416 -2022.54278379 -2008.85521441]
2044,"([(8.0, 16.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 2)",[-2222.5603783  -2291.99913651 -2287.90742253]
2045,"([(0, 7.0), (1.0, 4.0)], 0, [(8.0, 17.0), (1.0, 4.0)], 2)",[-6334.44294003 -6390.84441609 -6380.73975584]
2046,"([(8.0, 17.0), (1.0, 4.0)], 1, [(18.0, 24), (1.0, 4.0)], 2)",[-506.47473623 -759.07604468 -725.75166224]
2047,"([(10.0, 18.0), (1.0, 4.0)], 0, [(20.0, 24), (1.0, 4.0)], 2)",[ -0.12353958 -50.         -50.        ]
2048,"([(11.0, 20.0), (1.0, 4.0)], 1, [(21.0, 24), (1.0, 4.0)], 2)",[-2.36572828e-01 -4.31224421e+02 -2.12627166e-01]
2049,"([(13.0, 21.0), (1.0, 4.0)], 1, [(23.0, 24), (1.0, 4.0)], 2)",[-2.06611977e-02 -5.00000000e+01 -1.86101968e-02]
2050,"([(19.0, 22.0), (0, 2.0)], 3, [(19.0, 22.0), (3.0, 12.0)], 2)",[-198.93521743 -199.85085035 -200.62110235]
2051,"([(19.0, 22.0), (12.0, 21.0)], 3, [(19.0, 22.0), (22.0, 24)], 1)",[0. 0. 0.]
2052,"([(2.0, 11.0), (1.0, 4.0)], 0, [(12.0, 21.0), (1.0, 4.0)], 2)",[-465.81086919 -515.02758783 -513.01536852]
2053,"([(0, 3.0), (1.0, 4.0)], 1, [(5.0, 13.0), (1.0, 4.0)], 3)",[-386.91920812 -442.96806356 -327.92435045]
2054,"([(10.0, 18.0), (1.0, 4.0)], 2, [(20.0, 24), (1.0, 4.0)], 2)",[-0.2476366  -0.247349   -0.24062381]
2055,"([(0, 4.0), (1.0, 4.0)], 0, [(6.0, 14.0), (1.0, 4.0)], 3)",[-1820.50525071 -1728.02202226 -1764.63868868]
2056,"([(16.0, 24), (19.0, 22.0)], 1, [(6.0, 15.0), (19.0, 22.0)], 1)",[ -1.64587422 -94.96065746  -1.6577196 ]
2057,"([(15.0, 23.0), (19.0, 22.0)], 1, [(5.0, 13.0), (19.0, 22.0)], 1)",[  -2.83794528 -138.37968229   -2.880743  ]
2058,"([(14.0, 22.0), (19.0, 22.0)], 0, [(4.0, 12.0), (19.0, 22.0)], 1)",[-2551.26474963 -2522.49731784 -2577.55639254]
2059,"([(24.0, 24), (19.0, 22.0)], 2, [(14.0, 22.0), (19.0, 22.0)], 2)",[-288.38001765 -287.53987758 -291.46745527]
2060,"([(1.0, 4.0), (14.0, 23.0)], 0, [(1.0, 4.0), (4.0, 13.0)], 1)",[-1131.45655133 -1135.27636017 -1133.46489499]
2061,"([(6.0, 14.0), (1.0, 4.0)], 2, [(16.0, 24), (1.0, 4.0)], 3)",[-37.12714089 -31.05042555 -31.97136842]
2062,"([(22.0, 24), (19.0, 22.0)], 0, [(12.0, 21.0), (19.0, 22.0)], 2)",[-2419.57984567 -2286.75646601 -2516.94863949]
2063,"([(8.0, 16.0), (1.0, 4.0)], 2, [(18.0, 24), (1.0, 4.0)], 3)",[-159.9014059  -232.20801798 -229.1994475 ]
2064,"([(1.0, 4.0), (14.0, 22.0)], 0, [(1.0, 4.0), (4.0, 12.0)], 1)",[-1297.74278098 -1293.09736578 -1309.47004455]
2065,"([(22.0, 24), (19.0, 22.0)], 0, [(12.0, 20.0), (19.0, 22.0)], 2)",[-4062.92456353 -5124.55501921 -4312.1057248 ]
2066,"([(10.0, 19.0), (1.0, 4.0)], 3, [(20.0, 24), (1.0, 4.0)], 3)",[-0.15123039 -0.1490098  -0.14803606]
2067,"([(14.0, 22.0), (1.0, 4.0)], 3, [(24.0, 24), (1.0, 4.0)], 3)",[0. 0. 0.]
2068,"([(0, 8.0), (1.0, 4.0)], 2, [(10.0, 18.0), (1.0, 4.0)], 2)",[-76.53802481 -75.59570899 -75.94916479]
2069,"([(1.0, 4.0), (13.0, 22.0)], 0, [(1.0, 4.0), (3.0, 12.0)], 1)",[-831.27554679 -817.0136821  -808.42405913]
2070,"([(3.0, 11.0), (1.0, 4.0)], 3, [(13.0, 21.0), (1.0, 4.0)], 2)",[-360.63915289 -353.50181253 -358.65564229]
2071,"([(6.0, 14.0), (1.0, 4.0)], 3, [(16.0, 24), (1.0, 4.0)], 2)",[-570.27233721 -575.06361248 -572.56566079]
2072,"([(1.0, 4.0), (12.0, 20.0)], 1, [(1.0, 4.0), (2.0, 10.0)], 1)",[ -0.39107399 -50.          -0.66711838]
2073,"([(0, 1.0), (1.0, 4.0)], 3, [(2.0, 11.0), (1.0, 4.0)], 3)",[-1.15466244 -0.06868345 -0.06886569]
2074,"([(0, 4.0), (1.0, 4.0)], 3, [(5.0, 14.0), (1.0, 4.0)], 3)",[-0.16027614 -0.15582383 -0.15221842]
2075,"([(1.0, 4.0), (13.0, 21.0)], 0, [(1.0, 4.0), (3.0, 11.0)], 1)",[-1651.3165094  -1674.68582483 -1646.35309446]
2076,"([(1.0, 4.0), (11.0, 19.0)], 1, [(1.0, 4.0), (1.0, 9.0)], 1)",[ -0.45313082 -52.25        -0.3514479 ]
2077,"([(13.0, 22.0), (19.0, 22.0)], 0, [(3.0, 12.0), (19.0, 22.0)], 1)",[-514.45376058 -511.11257154 -523.38648529]
2078,"([(1.0, 4.0), (22.0, 24)], 0, [(1.0, 4.0), (12.0, 20.0)], 2)",[-2718.34611384 -2975.03228774 -2959.30303946]
2079,"([(1.0, 4.0), (10.0, 18.0)], 1, [(1.0, 4.0), (0, 8.0)], 1)",[  -4.54993615 -117.1401029    -4.60686394]
2080,"([(9.0, 17.0), (1.0, 4.0)], 4, [(19.0, 24), (1.0, 4.0)], 3)",[-0.17324431 -0.17384921 -0.17418091]
2081,"([(1.0, 4.0), (8.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 1)",[-2107.70589318 -2146.78518395 -2083.75679873]
2082,"([(0, 0.0), (1.0, 4.0)], 3, [(2.0, 10.0), (1.0, 4.0)], 2)",[ -98.45016743 -103.18917001  -98.38927539]
2083,"([(1.0, 4.0), (8.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 1)",[-1521.24805801 -1547.12339158 -1491.44038832]
2084,"([(1.0, 4.0), (19.0, 24)], 1, [(1.0, 4.0), (9.0, 17.0)], 2)",[-1468.06866042 -1610.09078918 -1482.94112483]
2085,"([(1.0, 4.0), (7.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 1)",[-2608.11161854 -2710.69102746 -2719.61875427]
2086,"([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1)",[-2156.03706493 -2472.35763627 -2472.40942362]
2087,"([(13.0, 21.0), (19.0, 22.0)], 0, [(3.0, 11.0), (19.0, 22.0)], 1)",[-1332.60694728 -1289.51506392 -1309.47004455]
2088,"([(12.0, 20.0), (19.0, 22.0)], 0, [(2.0, 10.0), (19.0, 22.0)], 1)",[-866.64961749 -951.04763473 -926.34788576]
2089,"([(21.0, 24), (19.0, 22.0)], 0, [(11.0, 19.0), (19.0, 22.0)], 2)",[-1839.87508591 -1706.1436179  -1816.79878977]
2090,"([(11.0, 20.0), (19.0, 22.0)], 0, [(1.0, 10.0), (19.0, 22.0)], 1)",[-572.31553767 -597.97071399 -562.25110267]
2091,"([(19.0, 24), (19.0, 22.0)], 0, [(9.0, 18.0), (19.0, 22.0)], 2)",[-5964.28978637 -5966.961268   -5923.00192242]
2092,"([(19.0, 24), (19.0, 22.0)], 0, [(9.0, 17.0), (19.0, 22.0)], 2)",[-6526.22736956 -6553.07944582 -6547.08960083]
2093,"([(19.0, 22.0), (0, 7.0)], 3, [(19.0, 22.0), (9.0, 17.0)], 1)",[-7.13819582 -6.14347324 -7.24435676]
2094,"([(19.0, 22.0), (2.0, 10.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1)",[-6.3486339  -3.31879773 -6.82381974]
2095,"([(7.0, 15.0), (19.0, 22.0)], 3, [(0, 5.0), (19.0, 22.0)], 1)",[-0.19670457 -0.30901834 -0.25475703]
2096,"([(19.0, 22.0), (0, 5.0)], 3, [(19.0, 22.0), (6.0, 15.0)], 2)",[-594.87876089 -494.00275474 -578.30531907]
2097,"([(1.0, 4.0), (15.0, 24)], 2, [(1.0, 4.0), (5.0, 14.0)], 1)",[-3.90996163 -4.03472738 -4.06011207]
2098,"([(1.0, 4.0), (5.0, 14.0)], 2, [(1.0, 4.0), (0, 4.0)], 1)",[-0.11912643 -0.12143537 -0.12883871]
2099,"([(1.0, 4.0), (3.0, 11.0)], 3, [(1.0, 4.0), (0, 1.0)], 1)",[0. 0. 0.]
2100,"([(9.0, 17.0), (19.0, 22.0)], 3, [(0, 7.0), (19.0, 22.0)], 1)",[-24.81310519 -51.91759776 -52.21346144]
2101,"([(16.0, 24), (19.0, 22.0)], 3, [(6.0, 14.0), (19.0, 22.0)], 2)",[-36.96484166 -36.81266211 -39.989155  ]
2102,"([(13.0, 21.0), (19.0, 22.0)], 3, [(3.0, 11.0), (19.0, 22.0)], 2)",[-44.56626354 -52.02845649 -52.45747914]
2103,"([(1.0, 4.0), (19.0, 24)], 3, [(1.0, 4.0), (9.0, 17.0)], 1)",[-1.44092285 -1.45290957 -1.48290555]
2104,"([(7.0, 16.0), (19.0, 22.0)], 3, [(0, 6.0), (19.0, 22.0)], 2)",[-168.62746723 -186.03200802 -205.62623405]
2105,"([(8.0, 16.0), (1.0, 4.0)], 3, [(18.0, 24), (1.0, 4.0)], 1)",[-0.20179644 -0.25976727 -0.24926376]
2106,"([(5.0, 13.0), (19.0, 22.0)], 1, [(0, 3.0), (19.0, 22.0)], 2)",[  -0.59789813 -271.21592041   -0.58290629]
2107,"([(3.0, 12.0), (19.0, 22.0)], 1, [(0, 2.0), (19.0, 22.0)], 2)",[-2.25988451e-01 -3.45984359e+02 -2.12484418e-01]
2108,"([(2.0, 10.0), (19.0, 22.0)], 2, [(0, 0.0), (19.0, 22.0)], 2)",[ 0.         -0.01085025  0.        ]
2109,"([(0, 2.0), (1.0, 4.0)], 2, [(4.0, 12.0), (1.0, 4.0)], 1)",[-5.68475407 -4.61290228 -5.75278034]
2110,"([(0, 7.0), (1.0, 4.0)], 3, [(9.0, 17.0), (1.0, 4.0)], 1)",[-4.90944227 -1.18938591 -5.45073841]
2111,"([(2.0, 10.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1)",[-2.64430521 -0.77896873 -2.76149324]
2112,"([(7.0, 16.0), (1.0, 4.0)], 3, [(17.0, 24), (1.0, 4.0)], 1)",[-75.84661411 -39.37828594 -93.21860508]
2113,"([(0, 2.0), (1.0, 4.0)], 2, [(3.0, 12.0), (1.0, 4.0)], 2)",[-352.63636863 -333.47670619 -347.34213676]
2114,"([(0, 6.0), (1.0, 4.0)], 3, [(8.0, 16.0), (1.0, 4.0)], 2)",[-67.29330964 -63.31570315 -64.64480105]
2115,"([(24.0, 24), (19.0, 22.0)], 1, [(14.0, 22.0), (19.0, 22.0)], 3)",[-1684.65404658 -2751.96097519 -2760.90059265]
2116,"([(1.0, 9.0), (1.0, 4.0)], 3, [(11.0, 19.0), (1.0, 4.0)], 2)",[-58.59331232 -58.81742031 -59.2141228 ]
2117,"([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (6.0, 14.0)], 1)",[  -1.8369418  -316.47075667   -2.80504375]
2118,"([(5.0, 14.0), (19.0, 22.0)], 0, [(0, 4.0), (19.0, 22.0)], 2)",[-4.06350007e-02 -5.00000000e+01 -5.00000000e+01]
2119,"([(5.0, 13.0), (19.0, 22.0)], 0, [(0, 3.0), (19.0, 22.0)], 2)",[-97.50659826 -95.15193835 -99.75      ]
2120,"([(4.0, 13.0), (19.0, 22.0)], 1, [(0, 3.0), (19.0, 22.0)], 2)",[ -0.25479646 -50.          -0.25196211]
2121,"([(3.0, 11.0), (19.0, 22.0)], 0, [(0, 1.0), (19.0, 22.0)], 2)",[ -0.05885621 -50.         -50.        ]
2122,"([(2.0, 11.0), (19.0, 22.0)], 1, [(0, 1.0), (19.0, 22.0)], 2)",[-2.45962404e-02 -5.00000000e+01 -2.40185863e-02]
2123,"([(1.0, 10.0), (19.0, 22.0)], 1, [(0, 0.0), (19.0, 22.0)], 2)",[-1.45602062e-02 -5.00000000e+01  0.00000000e+00]
2124,"([(21.0, 24), (19.0, 22.0)], 0, [(11.0, 20.0), (19.0, 22.0)], 3)",[-1013.38226969 -1039.61673377  -997.05777392]
2125,"([(5.0, 13.0), (19.0, 22.0)], 2, [(0, 3.0), (19.0, 22.0)], 2)",[-0.23134515 -0.23895406 -0.24437138]
2126,"([(3.0, 11.0), (19.0, 22.0)], 2, [(0, 1.0), (19.0, 22.0)], 2)",[-0.1753766  -0.17271414 -0.17175046]
2127,"([(10.0, 19.0), (19.0, 22.0)], 2, [(0, 9.0), (19.0, 22.0)], 3)",[-10.50121944 -10.07261116 -10.66565173]
2128,"([(23.0, 24), (19.0, 22.0)], 2, [(13.0, 22.0), (19.0, 22.0)], 3)",[-0.74279183 -0.75561133 -0.85789357]
2129,"([(8.0, 16.0), (19.0, 22.0)], 3, [(0, 6.0), (19.0, 22.0)], 3)",[-0.305046   -0.3058968  -0.30787821]
2130,"([(19.0, 24), (19.0, 22.0)], 2, [(9.0, 18.0), (19.0, 22.0)], 3)",[-25.85947706 -17.50416466 -20.03325946]
2131,"([(6.0, 15.0), (19.0, 22.0)], 2, [(0, 5.0), (19.0, 22.0)], 3)",[-262.35064179 -308.03349248 -322.50281114]
2132,"([(19.0, 22.0), (0, 9.0)], 0, [(19.0, 22.0), (10.0, 19.0)], 1)",[-884.82008068 -908.44409009 -908.43738417]
2133,"([(19.0, 22.0), (1.0, 9.0)], 0, [(19.0, 22.0), (11.0, 19.0)], 1)",[-362.89778698 -329.36609156 -344.79353191]
2134,"([(2.0, 11.0), (19.0, 22.0)], 2, [(0, 1.0), (19.0, 22.0)], 3)",[-0.03994704 -0.0399099  -0.03959519]
2135,"([(13.0, 21.0), (19.0, 22.0)], 2, [(3.0, 11.0), (19.0, 22.0)], 2)",[-83.0431282  -81.79273421 -83.07385104]
2136,"([(11.0, 19.0), (19.0, 22.0)], 2, [(1.0, 9.0), (19.0, 22.0)], 2)",[-149.3047894  -143.71677342 -147.48967907]
2137,"([(21.0, 24), (19.0, 22.0)], 2, [(11.0, 20.0), (19.0, 22.0)], 3)",[-4.13484046 -3.71859646 -4.39138334]
2138,"([(7.0, 15.0), (19.0, 22.0)], 2, [(0, 5.0), (19.0, 22.0)], 2)",[-584.34998251 -890.74821523 -869.26460308]
2139,"([(19.0, 22.0), (5.0, 14.0)], 1, [(19.0, 22.0), (15.0, 24)], 1)",[ -2.29607656 -50.          -2.4246901 ]
2140,"([(19.0, 22.0), (6.0, 15.0)], 1, [(19.0, 22.0), (16.0, 24)], 1)",[-23.4723026  -50.         -17.20655922]
2141,"([(11.0, 19.0), (19.0, 22.0)], 3, [(1.0, 9.0), (19.0, 22.0)], 3)",[-0.41622996 -0.41452958 -0.41656343]
2142,"([(4.0, 13.0), (19.0, 22.0)], 3, [(0, 3.0), (19.0, 22.0)], 3)",[-0.1793546  -0.18081432 -0.18061203]
2143,"([(19.0, 24), (19.0, 22.0)], 3, [(9.0, 18.0), (19.0, 22.0)], 3)",[-0.26917595 -0.26590807 -0.26247699]
2144,"([(1.0, 9.0), (19.0, 22.0)], 4, [(0, -1.0), (19.0, 22.0)], 3)",[0. 0. 0.]
2145,"([(16.0, 24), (19.0, 22.0)], 3, [(6.0, 14.0), (19.0, 22.0)], 3)",[-0.28118171 -0.28291671 -0.27781786]
2146,"([(12.0, 21.0), (19.0, 22.0)], 4, [(2.0, 11.0), (19.0, 22.0)], 3)",[-0.17597091 -0.17111143 -0.17893771]
2147,"([(19.0, 22.0), (13.0, 22.0)], 2, [(19.0, 22.0), (23.0, 24)], 1)",[0. 0. 0.]
2148,"([(15.0, 24), (19.0, 22.0)], 3, [(5.0, 14.0), (19.0, 22.0)], 1)",[-8.80277851 -7.20738438 -7.24957028]
2149,"([(19.0, 22.0), (3.0, 11.0)], 3, [(19.0, 22.0), (13.0, 21.0)], 1)",[-29.73068414 -31.32998636 -30.6732094 ]
2150,"([(11.0, 20.0), (19.0, 22.0)], 2, [(1.0, 10.0), (19.0, 22.0)], 1)",[-38.80342976 -39.10509894 -41.0295619 ]
2151,"([(1.0, 4.0), (23.0, 24)], 3, [(1.0, 4.0), (13.0, 22.0)], 2)",[-28.36591859 -28.95866125 -28.8720275 ]
2152,"([(19.0, 22.0), (0, -1.0)], 4, [(19.0, 22.0), (1.0, 9.0)], 1)",[-21.8796534  -23.08253588 -18.47564688]
2153,"([(3.0, 12.0), (19.0, 22.0)], 2, [(0, 2.0), (19.0, 22.0)], 2)",[-0.18346874 -0.17934132 -0.18336335]
2154,"([(1.0, 10.0), (19.0, 22.0)], 2, [(0, 0.0), (19.0, 22.0)], 2)",[0. 0. 0.]
2155,"([(14.0, 22.0), (19.0, 22.0)], 1, [(4.0, 12.0), (19.0, 22.0)], 3)",[  -1.91262387 -111.16577843   -1.86422961]
2156,"([(12.0, 21.0), (19.0, 22.0)], 2, [(2.0, 11.0), (19.0, 22.0)], 3)",[-3.21194522 -3.06178672 -2.62527363]
2157,"([(19.0, 22.0), (11.0, 19.0)], 0, [(19.0, 22.0), (21.0, 24)], 1)",[-5.20393979e+01 -2.11348944e-02 -5.00000000e+01]
2158,"([(3.0, 11.0), (19.0, 22.0)], 2, [(0, 1.0), (19.0, 22.0)], 3)",[-0.10041675 -0.10093797 -0.10459939]
2159,"([(1.0, 9.0), (19.0, 22.0)], 2, [(0, -1.0), (19.0, 22.0)], 3)",[0. 0. 0.]
2160,"([(19.0, 22.0), (8.0, 17.0)], 3, [(19.0, 22.0), (18.0, 24)], 3)",[-0.17188156 -0.17608121 -0.17229751]
2161,"([(19.0, 22.0), (11.0, 20.0)], 3, [(19.0, 22.0), (21.0, 24)], 3)",[-0.0350146  -0.03515691 -0.035211  ]
2162,"([(19.0, 22.0), (5.0, 13.0)], 3, [(19.0, 22.0), (15.0, 23.0)], 3)",[-0.36677068 -0.36733016 -0.36625198]
2163,"([(7.0, 16.0), (1.0, 4.0)], 1, [(17.0, 24), (1.0, 4.0)], 2)",[-567.18960703 -639.95797379 -455.16112198]
2164,"([(0, 7.0), (1.0, 4.0)], 1, [(9.0, 17.0), (1.0, 4.0)], 3)",[-3634.87032012 -3674.12833839 -3616.76214893]
2165,"([(0, 9.0), (1.0, 4.0)], 1, [(10.0, 19.0), (1.0, 4.0)], 3)",[ -1.48709365 -67.58988017  -1.56207135]
2166,"([(11.0, 20.0), (1.0, 4.0)], 0, [(21.0, 24), (1.0, 4.0)], 2)",[ -0.12159467 -50.00699917 -50.        ]
2167,"([(2.0, 10.0), (1.0, 4.0)], 1, [(12.0, 20.0), (1.0, 4.0)], 3)",[ -47.86758781 -152.61230029   -5.48959656]
2168,"([(0, 0.0), (1.0, 4.0)], 1, [(2.0, 10.0), (1.0, 4.0)], 3)",[-39.00873864 -61.79149779 -39.04956015]
2169,"([(12.0, 21.0), (1.0, 4.0)], 1, [(22.0, 24), (1.0, 4.0)], 2)",[-1.97742948e-02 -5.00000000e+01 -1.49844509e-02]
2170,"([(0, 1.0), (1.0, 4.0)], 1, [(3.0, 11.0), (1.0, 4.0)], 3)",[-100.38759325 -140.62632377 -103.57211292]
2171,"([(14.0, 22.0), (1.0, 4.0)], 1, [(24.0, 24), (1.0, 4.0)], 2)",[0. 0. 0.]
2172,"([(4.0, 13.0), (1.0, 4.0)], 0, [(14.0, 23.0), (1.0, 4.0)], 3)",[-289.64052122 -296.27490644 -296.27490644]
2173,"([(5.0, 13.0), (1.0, 4.0)], 1, [(15.0, 23.0), (1.0, 4.0)], 3)",[ -2.0757662  -50.          -1.93113029]
2174,"([(9.0, 18.0), (1.0, 4.0)], 2, [(19.0, 24), (1.0, 4.0)], 3)",[-0.19180208 -0.19667044 -0.19217646]
2175,"([(12.0, 20.0), (1.0, 4.0)], 2, [(22.0, 24), (1.0, 4.0)], 3)",[-0.1026352  -0.10040391 -0.10879392]
2176,"([(0, 8.0), (1.0, 4.0)], 2, [(9.0, 18.0), (1.0, 4.0)], 3)",[-0.55693376 -0.57036324 -0.58786651]
2177,"([(1.0, 10.0), (1.0, 4.0)], 2, [(11.0, 20.0), (1.0, 4.0)], 3)",[-1.26463036 -1.21989653 -1.18617321]
2178,"([(4.0, 12.0), (1.0, 4.0)], 3, [(14.0, 22.0), (1.0, 4.0)], 3)",[-0.30405611 -0.31074676 -0.30416877]
2179,"([(0, -1.0), (1.0, 4.0)], 2, [(1.0, 9.0), (1.0, 4.0)], 3)",[-0.25570485 -0.23706939 -0.25369294]
2180,"([(0, 1.0), (1.0, 4.0)], 2, [(3.0, 11.0), (1.0, 4.0)], 3)",[-2.38185858 -1.83544534 -2.17074334]
2181,"([(0, 6.0), (1.0, 4.0)], 2, [(7.0, 16.0), (1.0, 4.0)], 3)",[-181.9405158  -181.30793671 -121.62248249]
2182,"([(1.0, 4.0), (15.0, 23.0)], 1, [(1.0, 4.0), (5.0, 13.0)], 1)",[  -4.86332469 -202.45669005   -4.43369208]
2183,"([(6.0, 15.0), (1.0, 4.0)], 2, [(16.0, 24), (1.0, 4.0)], 3)",[-29.09712325 -39.26227398 -36.56578348]
2184,"([(9.0, 17.0), (1.0, 4.0)], 3, [(19.0, 24), (1.0, 4.0)], 3)",[-0.16425583 -0.1659337  -0.1649633 ]
2185,"([(3.0, 12.0), (1.0, 4.0)], 2, [(13.0, 22.0), (1.0, 4.0)], 2)",[-120.54708822 -112.42425467 -113.63863549]
2186,"([(1.0, 4.0), (9.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 1)",[-1482.34145847 -1491.90043009 -1459.7083433 ]
2187,"([(9.0, 17.0), (1.0, 4.0)], 3, [(19.0, 24), (1.0, 4.0)], 2)",[-0.17952981 -0.18136867 -0.17911109]
2188,"([(1.0, 10.0), (1.0, 4.0)], 3, [(11.0, 20.0), (1.0, 4.0)], 3)",[-0.42759737 -0.43459284 -0.42732423]
2189,"([(5.0, 13.0), (1.0, 4.0)], 4, [(15.0, 23.0), (1.0, 4.0)], 3)",[-0.19256278 -0.19013996 -0.19861189]
2190,"([(1.0, 4.0), (7.0, 15.0)], 1, [(1.0, 4.0), (0, 5.0)], 1)",[-268.34680669 -266.34519439 -309.75675788]
2191,"([(1.0, 4.0), (14.0, 23.0)], 1, [(1.0, 4.0), (4.0, 13.0)], 2)",[ -67.67960192 -197.76559657 -106.48930938]
2192,"([(1.0, 4.0), (6.0, 15.0)], 3, [(1.0, 4.0), (0, 5.0)], 2)",[-0.22736173 -0.2330896  -0.23586618]
2193,"([(1.0, 4.0), (3.0, 11.0)], 3, [(1.0, 4.0), (0, 1.0)], 2)",[0. 0. 0.]
2194,"([(1.0, 4.0), (9.0, 18.0)], 2, [(1.0, 4.0), (0, 8.0)], 3)",[-218.13678708 -248.91762369 -249.1305138 ]
2195,"([(1.0, 4.0), (11.0, 20.0)], 3, [(1.0, 4.0), (1.0, 10.0)], 2)",[-4.01750137 -6.63789302 -5.8380067 ]
2196,"([(1.0, 4.0), (23.0, 24)], 3, [(1.0, 4.0), (13.0, 22.0)], 3)",[-0.26777906 -0.33758114 -0.32097926]
2197,"([(1.0, 4.0), (16.0, 24)], 4, [(1.0, 4.0), (6.0, 15.0)], 3)",[-0.11344043 -0.10895096 -0.09151279]
2198,"([(1.0, 4.0), (14.0, 22.0)], 3, [(1.0, 4.0), (4.0, 12.0)], 2)",[-5.1995342  -5.2862489  -4.94076398]
2199,"([(1.0, 4.0), (3.0, 12.0)], 3, [(1.0, 4.0), (0, 2.0)], 1)",[-0.0240972  -0.03493241 -0.02407921]
