,state,Actions Rewards
5266,"(([(11.0, 20.0), (19.0, 22.0)], 0, [(1.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (14.0, 22.0)], 3))",[-50.   0.   0.]
5267,"(([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (14.0, 22.0)], 3), ([(11.0, 20.0), (19.0, 22.0)], 0, [(1.0, 10.0), (19.0, 22.0)], 1))",[-0.01122516  0.          0.        ]
5268,"(([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 20.0)], 3), ([(11.0, 20.0), (19.0, 22.0)], 0, [(1.0, 10.0), (19.0, 22.0)], 1))",[-17.72361566   0.           0.        ]
5269,"(([(11.0, 20.0), (19.0, 22.0)], 0, [(1.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 20.0)], 3))",[-75.4226817   0.          0.       ]
5270,"(([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (14.0, 22.0)], 3))",[-50.   0.   0.]
5271,"(([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (14.0, 22.0)], 3), ([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 1))",[-0.0138786  0.         0.       ]
5272,"(([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 20.0)], 3), ([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 1))",[-4.51671436  0.          0.        ]
5273,"(([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 20.0)], 3))",[-73.99151936   0.           0.        ]
5274,"(([(7.0, 15.0), (19.0, 22.0)], 1, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 3, [(1.0, 4.0), (12.0, 20.0)], 2))",[-10.05717409   0.           0.        ]
5275,"(([(1.0, 4.0), (22.0, 24)], 3, [(1.0, 4.0), (12.0, 20.0)], 2), ([(7.0, 15.0), (19.0, 22.0)], 1, [(0, 5.0), (19.0, 22.0)], 1))",[-4.09626402  0.          0.        ]
5276,"(([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 21.0)], 1), ([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 2))",[-5.00073008e+01 -7.73964882e-03 -5.00000000e+01]
5277,"(([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (23.0, 24)], 0, [(1.0, 4.0), (13.0, 21.0)], 1))",[-97.5 -50.  -50. ]
5278,"(([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 21.0)], 1), ([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 2))",[-1.43318759e-02 -5.00000000e+01 -1.97002740e-02]
5279,"(([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 21.0)], 1))",[-50. -50. -50.]
5280,"(([(1.0, 4.0), (21.0, 24)], 1, [(1.0, 4.0), (11.0, 20.0)], 1), ([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 2))",[ -4.42363584 -50.           0.        ]
5281,"(([(10.0, 19.0), (19.0, 22.0)], 0, [(0, 9.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (21.0, 24)], 1, [(1.0, 4.0), (11.0, 20.0)], 1))",[-54.39328169 -50.           0.        ]
5282,"(([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 1), ([(23.0, 24), (19.0, 22.0)], 3, [(13.0, 22.0), (19.0, 22.0)], 3))",[-24.57836767 -22.75864936 -20.53436741]
5283,"(([(23.0, 24), (19.0, 22.0)], 3, [(13.0, 22.0), (19.0, 22.0)], 3), ([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (18.0, 24)], 1))",[-24.60802772 -22.81996    -20.56717148]
5284,"(([(6.0, 14.0), (1.0, 4.0)], 0, [(16.0, 24), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 0.0)], 2, [(19.0, 22.0), (1.0, 10.0)], 2))",[-82.06824978 -50.           0.        ]
5285,"(([(19.0, 22.0), (0, 0.0)], 2, [(19.0, 22.0), (1.0, 10.0)], 2), ([(6.0, 14.0), (1.0, 4.0)], 0, [(16.0, 24), (1.0, 4.0)], 2))",[-4.29262973e+01 -1.12633069e-02  0.00000000e+00]
5286,"(([(7.0, 16.0), (1.0, 4.0)], 0, [(17.0, 24), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 0.0)], 2, [(19.0, 22.0), (2.0, 10.0)], 2))",[-74.50355673 -50.           0.        ]
5287,"(([(19.0, 22.0), (0, 0.0)], 2, [(19.0, 22.0), (2.0, 10.0)], 2), ([(7.0, 16.0), (1.0, 4.0)], 0, [(17.0, 24), (1.0, 4.0)], 2))",[-2.48127091e+01 -1.08230880e-02  0.00000000e+00]
5288,"(([(8.0, 16.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, -1.0)], 2, [(19.0, 22.0), (1.0, 9.0)], 3))",[-50.   0.   0.]
5289,"(([(19.0, 22.0), (0, -1.0)], 2, [(19.0, 22.0), (1.0, 9.0)], 3), ([(8.0, 16.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 2))",[-0.01610463  0.          0.        ]
5290,"(([(19.0, 22.0), (0, 2.0)], 2, [(19.0, 22.0), (3.0, 12.0)], 3), ([(8.0, 16.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 2))",[-43.60982251   0.           0.        ]
5291,"(([(8.0, 16.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 2.0)], 2, [(19.0, 22.0), (3.0, 12.0)], 3))",[-93.59849822   0.           0.        ]
5292,"(([(19.0, 22.0), (7.0, 16.0)], 0, [(19.0, 22.0), (17.0, 24)], 2), ([(24.0, 24), (19.0, 22.0)], 3, [(14.0, 23.0), (19.0, 22.0)], 2))",[-72.23808022   0.           0.        ]
5293,"(([(24.0, 24), (19.0, 22.0)], 3, [(14.0, 23.0), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 16.0)], 0, [(19.0, 22.0), (17.0, 24)], 2))",[-22.29047151   0.           0.        ]
5294,"(([(1.0, 4.0), (10.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2), ([(0, 1.0), (1.0, 4.0)], 0, [(3.0, 11.0), (1.0, 4.0)], 1))",[-118.80047319  -62.57707504  -50.        ]
5295,"(([(0, 1.0), (1.0, 4.0)], 0, [(3.0, 11.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (10.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2))",[-29.34222053 -50.         -50.        ]
5296,"(([(1.0, 4.0), (9.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2), ([(0, -1.0), (1.0, 4.0)], 2, [(1.0, 9.0), (1.0, 4.0)], 3))",[-50.   0.   0.]
5297,"(([(0, -1.0), (1.0, 4.0)], 2, [(1.0, 9.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (9.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2))",[-0.01215188  0.          0.        ]
5298,"(([(1.0, 4.0), (9.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 2), ([(0, 1.0), (1.0, 4.0)], 2, [(3.0, 11.0), (1.0, 4.0)], 3))",[-84.92731255   0.           0.        ]
5299,"(([(0, 1.0), (1.0, 4.0)], 2, [(3.0, 11.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (9.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 2))",[-34.94035261   0.           0.        ]
5300,"(([(1.0, 4.0), (8.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 2), ([(0, 0.0), (1.0, 4.0)], 2, [(2.0, 10.0), (1.0, 4.0)], 3))",[-50.   0.   0.]
5301,"(([(0, 0.0), (1.0, 4.0)], 2, [(2.0, 10.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (8.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 2))",[-0.011905  0.        0.      ]
5302,"(([(1.0, 4.0), (8.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 2), ([(0, 2.0), (1.0, 4.0)], 2, [(3.0, 12.0), (1.0, 4.0)], 3))",[-76.26656851   0.           0.        ]
5303,"(([(0, 2.0), (1.0, 4.0)], 2, [(3.0, 12.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (8.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 2))",[-26.28233907   0.           0.        ]
5304,"(([(1.0, 4.0), (8.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 2), ([(0, 1.0), (1.0, 4.0)], 2, [(2.0, 11.0), (1.0, 4.0)], 3))",[-70.55582896   0.           0.        ]
5305,"(([(0, 1.0), (1.0, 4.0)], 2, [(2.0, 11.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (8.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 2))",[-29.41544996   0.           0.        ]
5306,"(([(1.0, 4.0), (7.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 2), ([(0, 0.0), (1.0, 4.0)], 3, [(2.0, 10.0), (1.0, 4.0)], 3))",[-73.26266538   0.           0.        ]
5307,"(([(0, 0.0), (1.0, 4.0)], 3, [(2.0, 10.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (7.0, 16.0)], 0, [(1.0, 4.0), (0, 6.0)], 2))",[-23.27240291   0.           0.        ]
5308,"(([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 2), ([(0, 0.0), (1.0, 4.0)], 3, [(1.0, 10.0), (1.0, 4.0)], 2))",[-217.41664538 -175.77330641 -268.86312565]
5309,"(([(0, 0.0), (1.0, 4.0)], 3, [(1.0, 10.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 2))",[-125.73496465 -145.04077401 -172.29142337]
5310,"(([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 21.0)], 1), ([(10.0, 19.0), (19.0, 22.0)], 1, [(0, 9.0), (19.0, 22.0)], 2))",[-4.77388464e-02 -5.00000000e+01 -5.88894441e-02]
5311,"(([(10.0, 19.0), (19.0, 22.0)], 1, [(0, 9.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (23.0, 24)], 1, [(1.0, 4.0), (13.0, 21.0)], 1))",[-3.19101121e-02 -5.00000000e+01 -5.74744924e-02]
5312,"(([(6.0, 15.0), (19.0, 22.0)], 1, [(0, 5.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 21.0)], 2))",[-75.82777137   0.           0.        ]
5313,"(([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (12.0, 21.0)], 2), ([(6.0, 15.0), (19.0, 22.0)], 1, [(0, 5.0), (19.0, 22.0)], 2))",[-10.46860326   0.           0.        ]
5314,"(([(0, 1.0), (1.0, 4.0)], 0, [(2.0, 11.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1))",[-42.89649792 -50.         -50.        ]
5315,"(([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1), ([(0, 1.0), (1.0, 4.0)], 0, [(2.0, 11.0), (1.0, 4.0)], 3))",[-97.5 -50.  -50. ]
5316,"(([(0, 1.0), (1.0, 4.0)], 0, [(3.0, 11.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1))",[-50. -50.   0.]
5317,"(([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1), ([(0, 1.0), (1.0, 4.0)], 0, [(3.0, 11.0), (1.0, 4.0)], 3))",[-50. -50.   0.]
5318,"(([(2.0, 10.0), (1.0, 4.0)], 0, [(12.0, 20.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, -1.0)], 0, [(19.0, 22.0), (1.0, 9.0)], 1))",[-97.5 -97.5 -97.5]
5319,"(([(19.0, 22.0), (0, -1.0)], 0, [(19.0, 22.0), (1.0, 9.0)], 1), ([(2.0, 10.0), (1.0, 4.0)], 0, [(12.0, 20.0), (1.0, 4.0)], 2))",[-3.49825773e-02 -5.00120663e+01 -5.00000000e+01]
5320,"(([(2.0, 10.0), (1.0, 4.0)], 0, [(12.0, 20.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (2.0, 10.0)], 1))",[-50. -50. -50.]
5321,"(([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (2.0, 10.0)], 1), ([(2.0, 10.0), (1.0, 4.0)], 0, [(12.0, 20.0), (1.0, 4.0)], 2))",[-1.96867692e-02 -5.00000000e+01 -1.87375989e-02]
5322,"(([(2.0, 10.0), (1.0, 4.0)], 0, [(12.0, 20.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 2.0)], 1, [(19.0, 22.0), (3.0, 12.0)], 1))",[-54.60017283 -65.62814023   0.        ]
5323,"(([(19.0, 22.0), (0, 2.0)], 1, [(19.0, 22.0), (3.0, 12.0)], 1), ([(2.0, 10.0), (1.0, 4.0)], 0, [(12.0, 20.0), (1.0, 4.0)], 2))",[ -6.65029419 -88.47156359   0.        ]
5324,"(([(3.0, 12.0), (1.0, 4.0)], 0, [(13.0, 22.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 0.0)], 2, [(19.0, 22.0), (1.0, 10.0)], 2))",[-52.25442074   0.           0.        ]
5325,"(([(19.0, 22.0), (0, 0.0)], 2, [(19.0, 22.0), (1.0, 10.0)], 2), ([(3.0, 12.0), (1.0, 4.0)], 0, [(13.0, 22.0), (1.0, 4.0)], 2))",[-10.7319355   0.          0.       ]
5326,"(([(4.0, 13.0), (1.0, 4.0)], 0, [(14.0, 23.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 1.0)], 3, [(19.0, 22.0), (2.0, 11.0)], 2))",[-0.20748666  0.          0.        ]
5327,"(([(19.0, 22.0), (0, 1.0)], 3, [(19.0, 22.0), (2.0, 11.0)], 2), ([(4.0, 13.0), (1.0, 4.0)], 0, [(14.0, 23.0), (1.0, 4.0)], 2))",[-16.29323237   0.           0.        ]
5328,"(([(8.0, 16.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 2.0)], 4, [(19.0, 22.0), (3.0, 12.0)], 2))",[ -95.49083287 -140.97029224    0.        ]
5329,"(([(19.0, 22.0), (0, 2.0)], 4, [(19.0, 22.0), (3.0, 12.0)], 2), ([(8.0, 16.0), (1.0, 4.0)], 0, [(18.0, 24), (1.0, 4.0)], 2))",[-44.43129152 -82.84741876   0.        ]
5330,"(([(0, 2.0), (1.0, 4.0)], 1, [(3.0, 12.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1))",[ -52.56192635  -54.48875    -102.16235561]
5331,"(([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1), ([(0, 2.0), (1.0, 4.0)], 1, [(3.0, 12.0), (1.0, 4.0)], 3))",[-102.04168045  -54.48875    -144.1987946 ]
5332,"(([(4.0, 12.0), (1.0, 4.0)], 0, [(14.0, 22.0), (1.0, 4.0)], 3), ([(19.0, 22.0), (0, 0.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 1))",[-50.   0.   0.]
5333,"(([(19.0, 22.0), (0, 0.0)], 0, [(19.0, 22.0), (2.0, 10.0)], 1), ([(4.0, 12.0), (1.0, 4.0)], 0, [(14.0, 22.0), (1.0, 4.0)], 3))",[-0.00767523  0.          0.        ]
5334,"(([(4.0, 12.0), (1.0, 4.0)], 0, [(14.0, 22.0), (1.0, 4.0)], 3), ([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (2.0, 11.0)], 1))",[-50.   0.   0.]
5335,"(([(19.0, 22.0), (0, 1.0)], 1, [(19.0, 22.0), (2.0, 11.0)], 1), ([(4.0, 12.0), (1.0, 4.0)], 0, [(14.0, 22.0), (1.0, 4.0)], 3))",[-0.01432206  0.          0.        ]
5336,"(([(4.0, 12.0), (1.0, 4.0)], 0, [(14.0, 22.0), (1.0, 4.0)], 3), ([(19.0, 22.0), (0, 2.0)], 1, [(19.0, 22.0), (3.0, 12.0)], 1))",[-64.92687044   0.           0.        ]
5337,"(([(19.0, 22.0), (0, 2.0)], 1, [(19.0, 22.0), (3.0, 12.0)], 1), ([(4.0, 12.0), (1.0, 4.0)], 0, [(14.0, 22.0), (1.0, 4.0)], 3))",[-14.94979131   0.           0.        ]
5338,"(([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1), ([(0, -1.0), (1.0, 4.0)], 1, [(1.0, 9.0), (1.0, 4.0)], 2))",[-50. -50.   0.]
5339,"(([(0, -1.0), (1.0, 4.0)], 1, [(1.0, 9.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1))",[-1.02272912e-02 -5.00000000e+01  0.00000000e+00]
5340,"(([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1), ([(0, 1.0), (1.0, 4.0)], 2, [(3.0, 11.0), (1.0, 4.0)], 2))",[-109.55333574 -141.85306435    0.        ]
5341,"(([(0, 1.0), (1.0, 4.0)], 2, [(3.0, 11.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (7.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 1))",[-59.80383005 -99.06145647   0.        ]
5342,"(([(1.0, 4.0), (10.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2), ([(0, 0.0), (1.0, 4.0)], 0, [(2.0, 10.0), (1.0, 4.0)], 1))",[-97.5 -50.  -50. ]
5343,"(([(0, 0.0), (1.0, 4.0)], 0, [(2.0, 10.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (10.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2))",[-1.46662952e-02 -5.00000000e+01 -5.00000000e+01]
5344,"(([(1.0, 4.0), (9.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2), ([(0, 1.0), (1.0, 4.0)], 0, [(3.0, 11.0), (1.0, 4.0)], 1))",[-50.         -88.78923648   0.        ]
5345,"(([(0, 1.0), (1.0, 4.0)], 0, [(3.0, 11.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (9.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2))",[-7.30796617e-03 -3.25174388e+01  0.00000000e+00]
5346,"(([(1.0, 4.0), (9.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2), ([(0, 2.0), (1.0, 4.0)], 1, [(3.0, 12.0), (1.0, 4.0)], 1))",[-64.92950694 -50.           0.        ]
5347,"(([(0, 2.0), (1.0, 4.0)], 1, [(3.0, 12.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (9.0, 18.0)], 0, [(1.0, 4.0), (0, 8.0)], 2))",[-14.94836195 -50.           0.        ]
5348,"(([(1.0, 4.0), (9.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 2), ([(0, 2.0), (1.0, 4.0)], 2, [(3.0, 12.0), (1.0, 4.0)], 2))",[-85.56125087   0.           0.        ]
5349,"(([(0, 2.0), (1.0, 4.0)], 2, [(3.0, 12.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (9.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 2))",[-36.27206262   0.           0.        ]
5350,"(([(1.0, 4.0), (9.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 2), ([(0, 0.0), (1.0, 4.0)], 2, [(2.0, 10.0), (1.0, 4.0)], 3))",[-75.21639328   0.           0.        ]
5351,"(([(0, 0.0), (1.0, 4.0)], 2, [(2.0, 10.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (9.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 2))",[-38.23722167   0.           0.        ]
5352,"(([(1.0, 4.0), (8.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 2), ([(0, -1.0), (1.0, 4.0)], 3, [(1.0, 9.0), (1.0, 4.0)], 3))",[-77.53888681 -85.24372637   0.        ]
5353,"(([(0, -1.0), (1.0, 4.0)], 3, [(1.0, 9.0), (1.0, 4.0)], 3), ([(1.0, 4.0), (8.0, 17.0)], 0, [(1.0, 4.0), (0, 7.0)], 2))",[-27.55268118 -35.26027321   0.        ]
5354,"(([(1.0, 4.0), (6.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 2), ([(0, -1.0), (1.0, 4.0)], 4, [(0, 9.0), (1.0, 4.0)], 2))",[-27.43574495 -37.77077286 -34.16664163]
5355,"(([(0, -1.0), (1.0, 4.0)], 4, [(0, 9.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (6.0, 15.0)], 0, [(1.0, 4.0), (0, 5.0)], 2))",[-27.5332011  -36.13472077 -39.58456035]
5356,"(([(0, 1.0), (1.0, 4.0)], 1, [(3.0, 11.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (13.0, 22.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1))",[ -0.19127482 -50.          -0.11046225]
5357,"(([(1.0, 4.0), (13.0, 22.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1), ([(0, 1.0), (1.0, 4.0)], 1, [(3.0, 11.0), (1.0, 4.0)], 1))",[-0.05237958 -0.61761539 -0.2676194 ]
5358,"(([(1.0, 4.0), (11.0, 20.0)], 1, [(1.0, 4.0), (1.0, 10.0)], 2), ([(0, -1.0), (1.0, 4.0)], 1, [(1.0, 9.0), (1.0, 4.0)], 1))",[-0.00728367  0.          0.        ]
5359,"(([(0, -1.0), (1.0, 4.0)], 1, [(1.0, 9.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (11.0, 20.0)], 1, [(1.0, 4.0), (1.0, 10.0)], 2))",[-0.01402042  0.          0.        ]
5360,"(([(0, 0.0), (1.0, 4.0)], 1, [(2.0, 10.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (11.0, 19.0)], 1, [(1.0, 4.0), (1.0, 9.0)], 2))",[-2.06672453e-02 -5.00000000e+01  0.00000000e+00]
5361,"(([(1.0, 4.0), (11.0, 19.0)], 1, [(1.0, 4.0), (1.0, 9.0)], 2), ([(0, 0.0), (1.0, 4.0)], 1, [(2.0, 10.0), (1.0, 4.0)], 1))",[-7.10101994e-03 -5.00000000e+01  0.00000000e+00]
5362,"(([(0, 2.0), (1.0, 4.0)], 1, [(3.0, 12.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (11.0, 19.0)], 0, [(1.0, 4.0), (1.0, 9.0)], 2))",[ -2.27522392 -50.         -13.34009841]
5363,"(([(1.0, 4.0), (11.0, 19.0)], 0, [(1.0, 4.0), (1.0, 9.0)], 2), ([(0, 2.0), (1.0, 4.0)], 1, [(3.0, 12.0), (1.0, 4.0)], 1))",[-80.78626013 -50.         -63.28315961]
5364,"(([(0, -1.0), (1.0, 4.0)], 0, [(1.0, 9.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (10.0, 19.0)], 2, [(1.0, 4.0), (0, 9.0)], 3))",[ -6.22778622  -6.08181533 -50.        ]
5365,"(([(1.0, 4.0), (10.0, 19.0)], 2, [(1.0, 4.0), (0, 9.0)], 3), ([(0, -1.0), (1.0, 4.0)], 0, [(1.0, 9.0), (1.0, 4.0)], 1))",[-7.20318283 -5.18602641 -6.68291849]
5366,"(([(0, 0.0), (1.0, 4.0)], 1, [(1.0, 10.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (9.0, 17.0)], 2, [(1.0, 4.0), (0, 7.0)], 3))",[-18.59942483 -50.         -19.80318041]
5367,"(([(1.0, 4.0), (9.0, 17.0)], 2, [(1.0, 4.0), (0, 7.0)], 3), ([(0, 0.0), (1.0, 4.0)], 1, [(1.0, 10.0), (1.0, 4.0)], 1))",[-30.90312761 -31.58806862 -26.40137632]
5368,"(([(0, 1.0), (1.0, 4.0)], 1, [(2.0, 11.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (7.0, 15.0)], 2, [(1.0, 4.0), (0, 5.0)], 3))",[-67.63988603 -50.         -52.89347706]
5369,"(([(1.0, 4.0), (7.0, 15.0)], 2, [(1.0, 4.0), (0, 5.0)], 3), ([(0, 1.0), (1.0, 4.0)], 1, [(2.0, 11.0), (1.0, 4.0)], 1))",[ -92.52096209 -168.80950366  -87.12987056]
5370,"(([(0, 0.0), (1.0, 4.0)], 0, [(1.0, 10.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (9.0, 17.0)], 2, [(1.0, 4.0), (0, 7.0)], 3))",[-0.00771054  0.          0.        ]
5371,"(([(1.0, 4.0), (9.0, 17.0)], 2, [(1.0, 4.0), (0, 7.0)], 3), ([(0, 0.0), (1.0, 4.0)], 0, [(1.0, 10.0), (1.0, 4.0)], 1))",[-0.01077798  0.          0.        ]
5372,"(([(0, 0.0), (1.0, 4.0)], 1, [(2.0, 10.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (7.0, 15.0)], 2, [(1.0, 4.0), (0, 5.0)], 3))",[ -6.89079757 -50.         -14.83378961]
5373,"(([(1.0, 4.0), (7.0, 15.0)], 2, [(1.0, 4.0), (0, 5.0)], 3), ([(0, 0.0), (1.0, 4.0)], 1, [(2.0, 10.0), (1.0, 4.0)], 1))",[ -8.59048108 -50.         -62.97865185]
5374,"(([(19.0, 22.0), (2.0, 11.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(13.0, 22.0), (19.0, 22.0)], 1))",[-0.01079101 -0.01061848 -0.01104265]
5375,"(([(23.0, 24), (19.0, 22.0)], 1, [(13.0, 22.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (2.0, 11.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2))",[-1.67601243e-02 -5.00000000e+01 -1.84820380e-02]
5376,"(([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (17.0, 24)], 2), ([(22.0, 24), (19.0, 22.0)], 0, [(12.0, 20.0), (19.0, 22.0)], 1))",[-0.01291547 -3.01755143  0.        ]
5377,"(([(22.0, 24), (19.0, 22.0)], 0, [(12.0, 20.0), (19.0, 22.0)], 1), ([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (17.0, 24)], 2))",[-0.00817055 -2.88468233  0.        ]
5378,"(([(19.0, 22.0), (6.0, 14.0)], 1, [(19.0, 22.0), (16.0, 24)], 2), ([(24.0, 24), (19.0, 22.0)], 2, [(14.0, 22.0), (19.0, 22.0)], 1))",[ -3.65167591 -50.          -2.02896167]
