,state,Actions Rewards
743,"(([(0, 6.0), (10.0, 13.0)], 0, [(0, 6.0), (10.0, 13.0)], 1), ([(0, 4.0), (9.0, 11.0)], 0, [(0, 4.0), (9.0, 11.0)], 1))",[-1.77507764 -1.75765041 -1.37388671]
744,"(([(18.0, 24), (11.0, 14.0)], 1, [(18.0, 24), (11.0, 14.0)], 1), ([(17.0, 22.0), (9.0, 11.0)], 1, [(17.0, 22.0), (9.0, 11.0)], 1))",[0. 0. 0.]
745,"(([(16.0, 21.0), (9.0, 11.0)], 0, [(16.0, 21.0), (9.0, 11.0)], 1), ([(18.0, 23.0), (10.0, 14.0)], 1, [(18.0, 23.0), (10.0, 14.0)], 1))",[-0.649068   -0.65511354  0.        ]
746,"(([(18.0, 23.0), (10.0, 14.0)], 1, [(18.0, 23.0), (10.0, 14.0)], 1), ([(17.0, 22.0), (9.0, 11.0)], 1, [(17.0, 22.0), (9.0, 11.0)], 1))",[-1.5041506  -1.45465975 -0.73904989]
747,"(([(18.0, 23.0), (10.0, 14.0)], 1, [(18.0, 23.0), (10.0, 14.0)], 1), ([(18.0, 23.0), (9.0, 11.0)], 1, [(18.0, 23.0), (9.0, 11.0)], 1))",[-1.53130114 -1.05643261 -1.15881653]
748,"(([(17.0, 22.0), (9.0, 11.0)], 1, [(17.0, 22.0), (9.0, 11.0)], 1), ([(17.0, 23.0), (10.0, 14.0)], 1, [(17.0, 23.0), (10.0, 14.0)], 1))",[-0.29878523 -0.29424629  0.        ]
749,"(([(18.0, 23.0), (9.0, 11.0)], 1, [(18.0, 23.0), (9.0, 11.0)], 1), ([(16.0, 21.0), (10.0, 13.0)], 1, [(16.0, 21.0), (10.0, 13.0)], 1))",[-0.2968067  0.         0.       ]
750,"(([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1), ([(7.0, 12.0), (12.0, 18.0)], 2, [(7.0, 12.0), (12.0, 18.0)], 1))",[-0.74725195  0.          0.        ]
751,"(([(7.0, 12.0), (12.0, 18.0)], 2, [(7.0, 12.0), (12.0, 18.0)], 1), ([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1))",[-0.56745249  0.          0.        ]
752,"(([(9.0, 13.0), (15.0, 20.0)], 0, [(9.0, 13.0), (15.0, 20.0)], 1), ([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1))",[0. 0. 0.]
753,"(([(9.0, 11.0), (21.0, 24)], 0, [(9.0, 11.0), (21.0, 24)], 1), ([(9.0, 13.0), (16.0, 21.0)], 1, [(9.0, 13.0), (16.0, 21.0)], 1))",[0. 0. 0.]
754,"(([(9.0, 13.0), (16.0, 21.0)], 1, [(9.0, 13.0), (16.0, 21.0)], 1), ([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1))",[-1.17403727 -0.51630797 -0.5347696 ]
755,"(([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1), ([(9.0, 13.0), (16.0, 21.0)], 1, [(9.0, 13.0), (16.0, 21.0)], 1))",[-1.18125681 -0.51717177 -0.52139169]
756,"(([(3.0, 8.0), (9.0, 13.0)], 1, [(3.0, 8.0), (9.0, 13.0)], 1), ([(0, 3.0), (9.0, 11.0)], 0, [(0, 3.0), (9.0, 11.0)], 1))",[0. 0. 0.]
757,"(([(0, 5.0), (9.0, 11.0)], 1, [(0, 5.0), (9.0, 11.0)], 1), ([(0, 6.0), (10.0, 13.0)], 0, [(0, 6.0), (10.0, 13.0)], 1))",[-1.22495455 -1.02343034 -1.28741807]
758,"(([(0, 6.0), (10.0, 13.0)], 0, [(0, 6.0), (10.0, 13.0)], 1), ([(0, 5.0), (9.0, 11.0)], 1, [(0, 5.0), (9.0, 11.0)], 1))",[-1.30023852 -1.36220703 -1.16882386]
759,"(([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1), ([(9.0, 13.0), (16.0, 21.0)], 0, [(9.0, 13.0), (16.0, 21.0)], 1))",[-1.26694451 -1.28521408 -1.51013743]
760,"(([(9.0, 13.0), (16.0, 21.0)], 0, [(9.0, 13.0), (16.0, 21.0)], 1), ([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1))",[-1.53776835 -1.28814585 -1.28274234]
761,"(([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1), ([(10.0, 13.0), (16.0, 21.0)], 0, [(10.0, 13.0), (16.0, 21.0)], 1))",[-1.29280804 -1.25755904 -1.29517815]
762,"(([(10.0, 13.0), (16.0, 21.0)], 0, [(10.0, 13.0), (16.0, 21.0)], 1), ([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1))",[-1.1414007  -1.12984576 -1.15538803]
763,"(([(10.0, 13.0), (16.0, 21.0)], 0, [(10.0, 13.0), (16.0, 21.0)], 1), ([(9.0, 11.0), (18.0, 24)], 1, [(9.0, 11.0), (18.0, 24)], 1))",[0. 0. 0.]
764,"(([(10.0, 13.0), (16.0, 22.0)], 1, [(10.0, 13.0), (16.0, 22.0)], 1), ([(9.0, 11.0), (18.0, 24)], 1, [(9.0, 11.0), (18.0, 24)], 1))",[-0.29545596  0.          0.        ]
765,"(([(9.0, 11.0), (18.0, 24)], 1, [(9.0, 11.0), (18.0, 24)], 1), ([(10.0, 13.0), (16.0, 22.0)], 1, [(10.0, 13.0), (16.0, 22.0)], 1))",[-0.30399363  0.          0.        ]
766,"(([(10.0, 13.0), (16.0, 22.0)], 1, [(10.0, 13.0), (16.0, 22.0)], 1), ([(9.0, 11.0), (18.0, 23.0)], 1, [(9.0, 11.0), (18.0, 23.0)], 1))",[-1.12540863  0.          0.        ]
767,"(([(9.0, 11.0), (18.0, 24)], 1, [(9.0, 11.0), (18.0, 24)], 1), ([(10.0, 14.0), (17.0, 23.0)], 1, [(10.0, 14.0), (17.0, 23.0)], 1))",[0. 0. 0.]
768,"(([(10.0, 14.0), (17.0, 23.0)], 1, [(10.0, 14.0), (17.0, 23.0)], 1), ([(9.0, 11.0), (18.0, 23.0)], 1, [(9.0, 11.0), (18.0, 23.0)], 1))",[-0.57789389 -1.31365815 -0.51977037]
769,"(([(9.0, 11.0), (18.0, 23.0)], 1, [(9.0, 11.0), (18.0, 23.0)], 1), ([(10.0, 14.0), (17.0, 23.0)], 1, [(10.0, 14.0), (17.0, 23.0)], 1))",[-1.55965982 -1.50026622 -1.56019207]
770,"(([(10.0, 14.0), (17.0, 23.0)], 1, [(10.0, 14.0), (17.0, 23.0)], 1), ([(9.0, 11.0), (16.0, 22.0)], 1, [(9.0, 11.0), (16.0, 22.0)], 1))",[0. 0. 0.]
771,"(([(7.0, 11.0), (12.0, 18.0)], 1, [(7.0, 11.0), (12.0, 18.0)], 2), ([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1))",[0. 0. 0.]
772,"(([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1), ([(8.0, 12.0), (13.0, 18.0)], 1, [(8.0, 12.0), (13.0, 18.0)], 2))",[-1.4867893  -1.57559383 -1.32089842]
773,"(([(8.0, 12.0), (13.0, 18.0)], 1, [(8.0, 12.0), (13.0, 18.0)], 2), ([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1))",[-1.25104657 -1.05201016 -1.39544661]
774,"(([(1.0, 6.0), (12.0, 14.0)], 1, [(1.0, 6.0), (12.0, 14.0)], 1), ([(0, 6.0), (9.0, 13.0)], 1, [(0, 6.0), (9.0, 13.0)], 2))",[0. 0. 0.]
775,"(([(8.0, 12.0), (13.0, 18.0)], 1, [(8.0, 12.0), (13.0, 18.0)], 1), ([(11.0, 16.0), (12.0, 14.0)], 1, [(11.0, 16.0), (12.0, 14.0)], 1))",[-1.19721212 -0.9881611  -1.16247267]
776,"(([(12.0, 17.0), (12.0, 14.0)], 2, [(12.0, 17.0), (12.0, 14.0)], 1), ([(8.0, 12.0), (13.0, 18.0)], 0, [(8.0, 12.0), (13.0, 18.0)], 1))",[0. 0. 0.]
777,"(([(8.0, 12.0), (13.0, 18.0)], 0, [(8.0, 12.0), (13.0, 18.0)], 1), ([(11.0, 16.0), (12.0, 14.0)], 1, [(11.0, 16.0), (12.0, 14.0)], 1))",[-1.26399181 -1.22812875 -1.25843601]
778,"(([(11.0, 16.0), (12.0, 14.0)], 1, [(11.0, 16.0), (12.0, 14.0)], 1), ([(8.0, 12.0), (13.0, 18.0)], 0, [(8.0, 12.0), (13.0, 18.0)], 1))",[-0.88416728 -0.50915438 -0.52885277]
779,"(([(11.0, 16.0), (12.0, 14.0)], 1, [(11.0, 16.0), (12.0, 14.0)], 1), ([(8.0, 12.0), (13.0, 19.0)], 0, [(8.0, 12.0), (13.0, 19.0)], 1))",[-1.53316059 -1.11342584 -1.42473127]
780,"(([(8.0, 12.0), (14.0, 19.0)], 2, [(8.0, 12.0), (14.0, 19.0)], 1), ([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1))",[0. 0. 0.]
781,"(([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1), ([(10.0, 13.0), (16.0, 22.0)], 1, [(10.0, 13.0), (16.0, 22.0)], 1))",[-0.56460876 -1.11112509 -1.20978603]
782,"(([(10.0, 13.0), (16.0, 22.0)], 1, [(10.0, 13.0), (16.0, 22.0)], 1), ([(9.0, 11.0), (20.0, 24)], 0, [(9.0, 11.0), (20.0, 24)], 1))",[-0.46810784 -0.45371206 -0.44306552]
783,"(([(9.0, 11.0), (20.0, 24)], 0, [(9.0, 11.0), (20.0, 24)], 1), ([(10.0, 13.0), (16.0, 22.0)], 1, [(10.0, 13.0), (16.0, 22.0)], 1))",[-0.34578378 -0.44123109 -0.42535899]
784,"(([(9.0, 11.0), (20.0, 24)], 0, [(9.0, 11.0), (20.0, 24)], 1), ([(10.0, 14.0), (17.0, 23.0)], 1, [(10.0, 14.0), (17.0, 23.0)], 1))",[0. 0. 0.]
785,"(([(10.0, 14.0), (17.0, 23.0)], 1, [(10.0, 14.0), (17.0, 23.0)], 1), ([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1))",[-0.46978527 -0.26241674 -0.30335496]
786,"(([(9.0, 11.0), (19.0, 24)], 0, [(9.0, 11.0), (19.0, 24)], 1), ([(10.0, 14.0), (17.0, 23.0)], 1, [(10.0, 14.0), (17.0, 23.0)], 1))",[-1.32760705 -1.39207334 -1.17637027]
787,"(([(10.0, 14.0), (4.0, 9.0)], 0, [(10.0, 14.0), (4.0, 9.0)], 1), ([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1))",[0. 0. 0.]
788,"(([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1), ([(10.0, 13.0), (2.0, 7.0)], 0, [(10.0, 13.0), (2.0, 7.0)], 1))",[-1.51734128 -1.42309634 -1.38775132]
789,"(([(10.0, 13.0), (2.0, 7.0)], 0, [(10.0, 13.0), (2.0, 7.0)], 1), ([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1))",[-1.27845362 -1.27588981 -1.27397756]
790,"(([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1), ([(9.0, 13.0), (0, 6.0)], 1, [(9.0, 13.0), (0, 6.0)], 1))",[-1.83287049 -1.83461399 -1.75837478]
791,"(([(9.0, 13.0), (0, 6.0)], 1, [(9.0, 13.0), (0, 6.0)], 1), ([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1))",[-1.09509651 -1.08828828 -1.07848384]
792,"(([(9.0, 13.0), (15.0, 20.0)], 2, [(9.0, 13.0), (15.0, 20.0)], 1), ([(9.0, 11.0), (21.0, 24)], 2, [(9.0, 11.0), (21.0, 24)], 1))",[0. 0. 0.]
793,"(([(9.0, 11.0), (23.0, 24)], 1, [(9.0, 11.0), (23.0, 24)], 1), ([(10.0, 13.0), (17.0, 22.0)], 2, [(10.0, 13.0), (17.0, 22.0)], 1))",[0. 0. 0.]
794,"(([(10.0, 13.0), (17.0, 22.0)], 2, [(10.0, 13.0), (17.0, 22.0)], 1), ([(9.0, 11.0), (21.0, 24)], 2, [(9.0, 11.0), (21.0, 24)], 1))",[-0.17610609  0.          0.        ]
795,"(([(9.0, 11.0), (21.0, 24)], 2, [(9.0, 11.0), (21.0, 24)], 1), ([(10.0, 13.0), (17.0, 22.0)], 2, [(10.0, 13.0), (17.0, 22.0)], 1))",[-0.598428  0.        0.      ]
796,"(([(10.0, 13.0), (17.0, 22.0)], 2, [(10.0, 13.0), (17.0, 22.0)], 1), ([(9.0, 11.0), (20.0, 24)], 2, [(9.0, 11.0), (20.0, 24)], 1))",[-0.18745935  0.          0.        ]
797,"(([(11.0, 15.0), (5.0, 10.0)], 1, [(11.0, 15.0), (5.0, 10.0)], 1), ([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1))",[0. 0. 0.]
798,"(([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1), ([(10.0, 14.0), (3.0, 9.0)], 1, [(10.0, 14.0), (3.0, 9.0)], 1))",[-1.36384121 -1.33452598 -1.35577842]
799,"(([(10.0, 14.0), (3.0, 9.0)], 1, [(10.0, 14.0), (3.0, 9.0)], 1), ([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1))",[-1.08594802 -1.08361365 -1.03703615]
800,"(([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1), ([(10.0, 14.0), (2.0, 7.0)], 2, [(10.0, 14.0), (2.0, 7.0)], 1))",[-0.95254145 -1.29909876 -1.13176106]
801,"(([(10.0, 14.0), (2.0, 7.0)], 2, [(10.0, 14.0), (2.0, 7.0)], 1), ([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1))",[-0.44502105 -0.36746895 -0.4207848 ]
802,"(([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1), ([(9.0, 13.0), (0, 6.0)], 2, [(9.0, 13.0), (0, 6.0)], 1))",[-1.39276658 -1.24612811 -0.85626231]
803,"(([(9.0, 13.0), (0, 6.0)], 2, [(9.0, 13.0), (0, 6.0)], 1), ([(11.0, 14.0), (0, 4.0)], 0, [(11.0, 14.0), (0, 4.0)], 1))",[-0.30996225 -0.31237044 -0.19048789]
804,"(([(9.0, 11.0), (21.0, 24)], 1, [(9.0, 11.0), (21.0, 24)], 1), ([(10.0, 13.0), (16.0, 22.0)], 0, [(10.0, 13.0), (16.0, 22.0)], 2))",[0. 0. 0.]
805,"(([(10.0, 13.0), (16.0, 21.0)], 0, [(10.0, 13.0), (16.0, 21.0)], 2), ([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1))",[0. 0. 0.]
806,"(([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1), ([(10.0, 13.0), (16.0, 22.0)], 0, [(10.0, 13.0), (16.0, 22.0)], 2))",[-0.26857126  0.          0.        ]
807,"(([(10.0, 13.0), (16.0, 22.0)], 0, [(10.0, 13.0), (16.0, 22.0)], 2), ([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1))",[-0.32348884  0.          0.        ]
808,"(([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1), ([(10.0, 13.0), (17.0, 22.0)], 1, [(10.0, 13.0), (17.0, 22.0)], 2))",[0. 0. 0.]
809,"(([(10.0, 13.0), (16.0, 22.0)], 0, [(10.0, 13.0), (16.0, 22.0)], 2), ([(9.0, 11.0), (19.0, 24)], 1, [(9.0, 11.0), (19.0, 24)], 1))",[0. 0. 0.]
810,"(([(9.0, 11.0), (19.0, 24)], 1, [(9.0, 11.0), (19.0, 24)], 1), ([(10.0, 13.0), (17.0, 22.0)], 1, [(10.0, 13.0), (17.0, 22.0)], 2))",[-1.01148253 -0.29232646  0.        ]
811,"(([(10.0, 13.0), (17.0, 22.0)], 1, [(10.0, 13.0), (17.0, 22.0)], 2), ([(9.0, 11.0), (19.0, 24)], 1, [(9.0, 11.0), (19.0, 24)], 1))",[-1.06639619 -0.29489524  0.        ]
812,"(([(9.0, 11.0), (10.0, 15.0)], 1, [(9.0, 11.0), (10.0, 15.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2))",[0. 0. 0.]
813,"(([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2), ([(1.0, 3.0), (10.0, 15.0)], 0, [(1.0, 3.0), (10.0, 15.0)], 1))",[-0.35 -0.35  0.  ]
814,"(([(1.0, 3.0), (10.0, 15.0)], 0, [(1.0, 3.0), (10.0, 15.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2))",[-0.10806306  0.          0.        ]
815,"(([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2), ([(1.0, 3.0), (9.0, 14.0)], 1, [(1.0, 3.0), (9.0, 14.0)], 1))",[-0.35  0.    0.  ]
816,"(([(1.0, 3.0), (9.0, 14.0)], 1, [(1.0, 3.0), (9.0, 14.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2))",[-0.2955285  0.         0.       ]
817,"(([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2), ([(1.0, 3.0), (8.0, 13.0)], 1, [(1.0, 3.0), (8.0, 13.0)], 1))",[-0.35  0.    0.  ]
818,"(([(1.0, 3.0), (8.0, 13.0)], 1, [(1.0, 3.0), (8.0, 13.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2))",[-0.2705285  0.         0.       ]
819,"(([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2), ([(1.0, 3.0), (7.0, 12.0)], 1, [(1.0, 3.0), (7.0, 12.0)], 1))",[-0.35  0.    0.  ]
820,"(([(1.0, 3.0), (7.0, 12.0)], 1, [(1.0, 3.0), (7.0, 12.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2))",[-0.2455285  0.         0.       ]
821,"(([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2), ([(1.0, 3.0), (6.0, 11.0)], 1, [(1.0, 3.0), (6.0, 11.0)], 1))",[-1.03311796 -0.35        0.        ]
822,"(([(1.0, 3.0), (6.0, 11.0)], 1, [(1.0, 3.0), (6.0, 11.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2))",[-0.90364646 -0.29578971  0.        ]
823,"(([(0, 5.0), (12.0, 14.0)], 1, [(0, 5.0), (12.0, 14.0)], 1), ([(0, 6.0), (9.0, 13.0)], 0, [(0, 6.0), (9.0, 13.0)], 2))",[-0.30174224 -0.39068082 -0.30068731]
824,"(([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 2), ([(0, 5.0), (12.0, 14.0)], 0, [(0, 5.0), (12.0, 14.0)], 1))",[-1.32274775 -1.63908907 -1.71743013]
825,"(([(0, 5.0), (12.0, 14.0)], 0, [(0, 5.0), (12.0, 14.0)], 1), ([(0, 6.0), (9.0, 13.0)], 0, [(0, 6.0), (9.0, 13.0)], 2))",[-0.34496095 -0.32094518  0.        ]
826,"(([(0, 6.0), (9.0, 13.0)], 0, [(0, 6.0), (9.0, 13.0)], 2), ([(0, 5.0), (12.0, 14.0)], 0, [(0, 5.0), (12.0, 14.0)], 1))",[-1.33281749 -1.41779454  0.        ]
827,"(([(0, 5.0), (12.0, 14.0)], 0, [(0, 5.0), (12.0, 14.0)], 1), ([(1.0, 7.0), (9.0, 13.0)], 1, [(1.0, 7.0), (9.0, 13.0)], 2))",[-0.33032179 -0.34516109 -0.44588061]
828,"(([(1.0, 7.0), (10.0, 13.0)], 0, [(1.0, 7.0), (10.0, 13.0)], 1), ([(0, 4.0), (9.0, 11.0)], 1, [(0, 4.0), (9.0, 11.0)], 1))",[-0.9720997  -1.02878069 -1.02230429]
829,"(([(0, 4.0), (9.0, 11.0)], 0, [(0, 4.0), (9.0, 11.0)], 1), ([(0, 6.0), (10.0, 13.0)], 1, [(0, 6.0), (10.0, 13.0)], 1))",[-1.79228484 -1.80757146 -1.63089902]
830,"(([(17.0, 23.0), (9.0, 11.0)], 1, [(17.0, 23.0), (9.0, 11.0)], 1), ([(18.0, 23.0), (10.0, 14.0)], 1, [(18.0, 23.0), (10.0, 14.0)], 1))",[-0.27678378  0.          0.        ]
831,"(([(7.0, 11.0), (12.0, 18.0)], 0, [(7.0, 11.0), (12.0, 18.0)], 1), ([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1))",[0. 0. 0.]
832,"(([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1), ([(7.0, 12.0), (12.0, 18.0)], 0, [(7.0, 12.0), (12.0, 18.0)], 1))",[-1.35720215 -1.34138132 -1.40917912]
833,"(([(7.0, 12.0), (12.0, 18.0)], 0, [(7.0, 12.0), (12.0, 18.0)], 1), ([(11.0, 16.0), (12.0, 14.0)], 0, [(11.0, 16.0), (12.0, 14.0)], 1))",[-1.21471648 -1.24666    -1.24031946]
834,"(([(0, 3.0), (9.0, 11.0)], 1, [(0, 3.0), (9.0, 11.0)], 1), ([(2.0, 8.0), (9.0, 13.0)], 0, [(2.0, 8.0), (9.0, 13.0)], 1))",[-0.90401667 -0.84444206 -0.83811294]
835,"(([(2.0, 8.0), (9.0, 13.0)], 0, [(2.0, 8.0), (9.0, 13.0)], 1), ([(0, 3.0), (9.0, 11.0)], 1, [(0, 3.0), (9.0, 11.0)], 1))",[-1.14720267 -1.14774637 -1.160086  ]
836,"(([(2.0, 8.0), (9.0, 13.0)], 0, [(2.0, 8.0), (9.0, 13.0)], 1), ([(0, 4.0), (9.0, 11.0)], 1, [(0, 4.0), (9.0, 11.0)], 1))",[-1.20318181 -1.17894565 -1.17901955]
837,"(([(0, 4.0), (9.0, 11.0)], 1, [(0, 4.0), (9.0, 11.0)], 1), ([(2.0, 8.0), (9.0, 13.0)], 0, [(2.0, 8.0), (9.0, 13.0)], 1))",[-0.9063708  -0.87992187 -0.85097407]
838,"(([(1.0, 7.0), (10.0, 13.0)], 1, [(1.0, 7.0), (10.0, 13.0)], 1), ([(0, 5.0), (9.0, 11.0)], 1, [(0, 5.0), (9.0, 11.0)], 1))",[-0.29905225  0.          0.        ]
839,"(([(1.0, 6.0), (10.0, 13.0)], 1, [(1.0, 6.0), (10.0, 13.0)], 1), ([(1.0, 6.0), (9.0, 11.0)], 1, [(1.0, 6.0), (9.0, 11.0)], 1))",[-1.23564407  0.          0.        ]
840,"(([(3.0, 9.0), (9.0, 13.0)], 1, [(3.0, 9.0), (9.0, 13.0)], 1), ([(0, 3.0), (9.0, 11.0)], 1, [(0, 3.0), (9.0, 11.0)], 1))",[0. 0. 0.]
841,"(([(1.0, 6.0), (9.0, 11.0)], 1, [(1.0, 6.0), (9.0, 11.0)], 1), ([(1.0, 6.0), (10.0, 13.0)], 0, [(1.0, 6.0), (10.0, 13.0)], 1))",[-1.24341684 -1.17566893 -1.40676672]
842,"(([(1.0, 6.0), (9.0, 11.0)], 1, [(1.0, 6.0), (9.0, 11.0)], 1), ([(0, 6.0), (10.0, 13.0)], 0, [(0, 6.0), (10.0, 13.0)], 1))",[-1.13465644 -1.28471584 -1.07601027]
843,"(([(1.0, 6.0), (10.0, 13.0)], 0, [(1.0, 6.0), (10.0, 13.0)], 1), ([(2.0, 7.0), (9.0, 11.0)], 1, [(2.0, 7.0), (9.0, 11.0)], 1))",[-0.91894659 -0.95252469 -0.90912033]
844,"(([(2.0, 7.0), (9.0, 11.0)], 1, [(2.0, 7.0), (9.0, 11.0)], 1), ([(0, 6.0), (10.0, 13.0)], 0, [(0, 6.0), (10.0, 13.0)], 1))",[-1.20523146 -1.01879163 -1.55284632]
845,"(([(0, 6.0), (10.0, 13.0)], 0, [(0, 6.0), (10.0, 13.0)], 1), ([(2.0, 7.0), (9.0, 11.0)], 1, [(2.0, 7.0), (9.0, 11.0)], 1))",[-1.29119737 -1.60895099 -1.09315698]
846,"(([(4.0, 9.0), (12.0, 14.0)], 2, [(4.0, 9.0), (12.0, 14.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 1))",[-0.31473191 -0.30489007 -0.27164638]
847,"(([(0, 5.0), (9.0, 12.0)], 1, [(0, 5.0), (9.0, 12.0)], 1), ([(3.0, 8.0), (12.0, 14.0)], 1, [(3.0, 8.0), (12.0, 14.0)], 1))",[0. 0. 0.]
848,"(([(3.0, 8.0), (12.0, 14.0)], 1, [(3.0, 8.0), (12.0, 14.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 1))",[-0.84025281 -0.81795261 -0.86229728]
849,"(([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 1), ([(3.0, 8.0), (12.0, 14.0)], 1, [(3.0, 8.0), (12.0, 14.0)], 1))",[-1.22248411 -1.12635975 -1.16743915]
850,"(([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 1), ([(2.0, 7.0), (12.0, 14.0)], 1, [(2.0, 7.0), (12.0, 14.0)], 1))",[-1.31393657 -1.38168482 -1.34559822]
851,"(([(2.0, 7.0), (12.0, 14.0)], 1, [(2.0, 7.0), (12.0, 14.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 1))",[-0.94253254 -0.98451264 -0.94348766]
852,"(([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 1), ([(0, 5.0), (12.0, 14.0)], 2, [(0, 5.0), (12.0, 14.0)], 1))",[-0.89709324 -0.79647687 -1.05962607]
853,"(([(0, 5.0), (12.0, 14.0)], 2, [(0, 5.0), (12.0, 14.0)], 1), ([(0, 5.0), (9.0, 13.0)], 0, [(0, 5.0), (9.0, 13.0)], 1))",[-0.20381635 -0.14766686 -0.17476809]
854,"(([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1), ([(9.0, 13.0), (15.0, 21.0)], 0, [(9.0, 13.0), (15.0, 21.0)], 1))",[-0.2994363  -0.59401581 -1.1106116 ]
855,"(([(9.0, 13.0), (15.0, 21.0)], 0, [(9.0, 13.0), (15.0, 21.0)], 1), ([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1))",[-0.31832462 -0.41470873 -1.18736437]
856,"(([(9.0, 13.0), (15.0, 21.0)], 0, [(9.0, 13.0), (15.0, 21.0)], 1), ([(9.0, 11.0), (19.0, 24)], 1, [(9.0, 11.0), (19.0, 24)], 1))",[-1.21881394 -0.83348587 -0.87401807]
857,"(([(9.0, 11.0), (20.0, 24)], 1, [(9.0, 11.0), (20.0, 24)], 1), ([(10.0, 13.0), (16.0, 21.0)], 1, [(10.0, 13.0), (16.0, 21.0)], 1))",[-0.5017708  -0.33586672 -0.47588881]
