,state,Actions Rewards
1255,"([(0, 8.0), (1.0, 4.0)], 4, [(8.0, 16.0), (1.0, 4.0)], 2)",[-0.13510722 -0.12961281 -0.14393845]
1256,"([(0, 8.0), (1.0, 4.0)], 3, [(4.0, 13.0), (1.0, 4.0)], 2)",[-0.05678014 -0.02478526 -0.02958624]
1257,"([(0, 9.0), (1.0, 4.0)], 4, [(8.0, 17.0), (1.0, 4.0)], 2)",[-0.13153389 -0.13613617 -0.14326052]
1258,"([(1.0, 10.0), (1.0, 4.0)], 4, [(9.0, 18.0), (1.0, 4.0)], 2)",[-0.18406391 -0.19099527 -0.18130629]
1259,"([(1.0, 4.0), (6.0, 14.0)], 0, [(1.0, 4.0), (4.0, 12.0)], 3)",[ -0.14815378 -50.01013375 -50.        ]
1260,"([(1.0, 4.0), (5.0, 13.0)], 1, [(1.0, 4.0), (3.0, 11.0)], 3)",[ -0.11005394 -50.          -0.10828831]
1261,"([(1.0, 4.0), (3.0, 12.0)], 1, [(1.0, 4.0), (1.0, 10.0)], 3)",[-4.56840699e-02 -5.00000000e+01 -3.94140760e-02]
1262,"([(1.0, 4.0), (2.0, 10.0)], 2, [(1.0, 4.0), (0, 8.0)], 3)",[0. 0. 0.]
1263,"([(1.0, 4.0), (13.0, 22.0)], 0, [(1.0, 4.0), (11.0, 20.0)], 2)",[-823.14004871 -756.84915735 -816.83531646]
1264,"([(1.0, 4.0), (13.0, 21.0)], 0, [(1.0, 4.0), (11.0, 19.0)], 2)",[-294.08617335 -249.71780516 -247.40220444]
1265,"([(1.0, 4.0), (12.0, 21.0)], 0, [(1.0, 4.0), (10.0, 19.0)], 2)",[-291.3132948  -290.89044587 -251.91211485]
1266,"([(3.0, 12.0), (1.0, 4.0)], 2, [(5.0, 14.0), (1.0, 4.0)], 1)",[-2.21295251 -1.92637573 -1.52114053]
1267,"([(1.0, 4.0), (12.0, 20.0)], 0, [(1.0, 4.0), (10.0, 18.0)], 2)",[-223.99023454 -178.17883788 -191.78929596]
1268,"([(5.0, 14.0), (1.0, 4.0)], 2, [(7.0, 16.0), (1.0, 4.0)], 1)",[-25.12048776 -13.93224804 -30.16677637]
1269,"([(8.0, 16.0), (1.0, 4.0)], 3, [(13.0, 21.0), (1.0, 4.0)], 1)",[-0.07682484 -0.07875654 -0.07137734]
1270,"([(11.0, 19.0), (1.0, 4.0)], 3, [(16.0, 24), (1.0, 4.0)], 1)",[-0.01899457 -0.0131257  -0.0215829 ]
1271,"([(0, 5.0), (1.0, 4.0)], 3, [(2.0, 10.0), (1.0, 4.0)], 2)",[-0.06416475 -0.04921206 -0.0640368 ]
1272,"([(1.0, 4.0), (11.0, 19.0)], 0, [(1.0, 4.0), (9.0, 17.0)], 2)",[-157.59404981 -207.94838732 -198.50499375]
1273,"([(0, 8.0), (1.0, 4.0)], 3, [(5.0, 13.0), (1.0, 4.0)], 2)",[-0.04925113 -0.04942887 -0.07464119]
1274,"([(1.0, 4.0), (10.0, 19.0)], 0, [(1.0, 4.0), (8.0, 17.0)], 2)",[-303.58212508 -331.46116112 -344.79353191]
1275,"([(1.0, 4.0), (19.0, 24)], 0, [(1.0, 4.0), (17.0, 24)], 3)",[-2073.30352017 -1751.02035989 -2010.77293171]
1276,"([(0, -1.0), (1.0, 4.0)], 3, [(0, 4.0), (1.0, 4.0)], 3)",[-0.03307119 -0.02496733 -0.03092698]
1277,"([(1.0, 4.0), (10.0, 18.0)], 1, [(1.0, 4.0), (8.0, 16.0)], 2)",[ -0.54857058 -50.          -0.14171169]
1278,"([(0, 3.0), (1.0, 4.0)], 4, [(2.0, 11.0), (1.0, 4.0)], 3)",[-0.0106893  0.         0.       ]
1279,"([(1.0, 4.0), (8.0, 17.0)], 1, [(1.0, 4.0), (6.0, 15.0)], 2)",[ -0.17056067 -50.          -0.37488963]
1280,"([(0, 7.0), (1.0, 4.0)], 4, [(6.0, 15.0), (1.0, 4.0)], 3)",[-0.01145907  0.          0.        ]
1281,"([(1.0, 4.0), (7.0, 16.0)], 1, [(1.0, 4.0), (5.0, 14.0)], 2)",[ -9.76712125 -50.          -2.84769707]
1282,"([(1.0, 4.0), (18.0, 24)], 0, [(1.0, 4.0), (16.0, 24)], 3)",[-453.30278664 -479.87974781 -488.89869534]
1283,"([(2.0, 11.0), (1.0, 4.0)], 4, [(10.0, 19.0), (1.0, 4.0)], 3)",[-0.01250221  0.          0.        ]
1284,"([(7.0, 15.0), (1.0, 4.0)], 4, [(15.0, 23.0), (1.0, 4.0)], 3)",[-0.01290236 -0.02267495 -0.01393798]
1285,"([(1.0, 4.0), (3.0, 11.0)], 2, [(1.0, 4.0), (1.0, 9.0)], 2)",[-0.03991365 -0.04070588 -0.03793416]
1286,"([(12.0, 20.0), (1.0, 4.0)], 4, [(20.0, 24), (1.0, 4.0)], 3)",[0. 0. 0.]
1287,"([(1.0, 4.0), (17.0, 24)], 0, [(1.0, 4.0), (15.0, 24)], 3)",[-184.0961734  -195.9574678  -198.50499375]
1288,"([(1.0, 4.0), (17.0, 24)], 0, [(1.0, 4.0), (15.0, 23.0)], 3)",[-191.7067939 -149.25125   -149.25125  ]
1289,"([(19.0, 22.0), (0, -1.0)], 1, [(19.0, 22.0), (0, 1.0)], 1)",[ -0.27472415 -63.35821644  -0.28738784]
1290,"([(1.0, 4.0), (16.0, 24)], 1, [(1.0, 4.0), (14.0, 23.0)], 3)",[-54.50199756 -50.         -49.31743309]
1291,"([(1.0, 4.0), (15.0, 24)], 1, [(1.0, 4.0), (13.0, 22.0)], 3)",[-396.32780385 -390.45240127 -356.87757011]
1292,"([(19.0, 22.0), (0, 2.0)], 2, [(19.0, 22.0), (0, 4.0)], 1)",[-0.21773135 -0.21842509 -0.23027778]
1293,"([(1.0, 4.0), (14.0, 22.0)], 1, [(1.0, 4.0), (12.0, 20.0)], 3)",[ -0.14371893 -50.         -50.        ]
1294,"([(0, 3.0), (1.0, 4.0)], 4, [(3.0, 11.0), (1.0, 4.0)], 1)",[-0.18542779 -0.19332626 -0.23168879]
1295,"([(1.0, 4.0), (12.0, 21.0)], 2, [(1.0, 4.0), (10.0, 19.0)], 3)",[-0.12280902 -0.12185899 -0.13454113]
1296,"([(1.0, 4.0), (10.0, 18.0)], 2, [(1.0, 4.0), (8.0, 16.0)], 3)",[-0.16853932 -0.21383737 -0.30792053]
1297,"([(19.0, 22.0), (0, 7.0)], 2, [(19.0, 22.0), (1.0, 9.0)], 1)",[-0.13968213 -0.13390311 -0.13519819]
1298,"([(1.0, 4.0), (7.0, 15.0)], 3, [(1.0, 4.0), (2.0, 10.0)], 3)",[-0.09295262 -0.09136551 -0.09368362]
1299,"([(1.0, 4.0), (4.0, 12.0)], 3, [(1.0, 4.0), (0, 7.0)], 3)",[-0.05985457 -0.05776644 -0.05315331]
1300,"([(19.0, 22.0), (1.0, 9.0)], 2, [(19.0, 22.0), (3.0, 11.0)], 1)",[-0.12415309 -0.11854417 -0.13504673]
1301,"([(1.0, 4.0), (21.0, 24)], 1, [(1.0, 4.0), (19.0, 24)], 2)",[-23.62248881 -50.         -24.39431557]
1302,"([(19.0, 22.0), (6.0, 14.0)], 2, [(19.0, 22.0), (8.0, 16.0)], 1)",[-14.31540364  -7.57577194 -15.06086586]
1303,"([(1.0, 4.0), (14.0, 23.0)], 3, [(1.0, 4.0), (9.0, 18.0)], 2)",[-0.0729639  -0.07736658 -0.07377713]
1304,"([(1.0, 4.0), (11.0, 19.0)], 3, [(1.0, 4.0), (6.0, 14.0)], 2)",[-0.06909187 -0.06050541 -0.06484257]
1305,"([(17.0, 24), (19.0, 22.0)], 1, [(15.0, 24), (19.0, 22.0)], 1)",[ -0.15544765 -50.          -0.14504088]
1306,"([(1.0, 4.0), (20.0, 24)], 3, [(1.0, 4.0), (15.0, 23.0)], 2)",[-48.19028191 -34.96458446 -50.90582903]
1307,"([(1.0, 4.0), (16.0, 24)], 3, [(1.0, 4.0), (11.0, 20.0)], 2)",[-0.0975394  -0.08570544 -0.09046525]
1308,"([(15.0, 24), (19.0, 22.0)], 0, [(13.0, 22.0), (19.0, 22.0)], 1)",[-1352.93349314 -1335.27655961 -1352.92269432]
1309,"([(13.0, 21.0), (19.0, 22.0)], 0, [(11.0, 19.0), (19.0, 22.0)], 1)",[-1437.23169805 -1491.02560322 -1439.17729045]
1310,"([(1.0, 4.0), (14.0, 22.0)], 2, [(1.0, 4.0), (12.0, 20.0)], 2)",[-0.32637924 -0.3721857  -0.38060036]
1311,"([(1.0, 4.0), (10.0, 19.0)], 2, [(1.0, 4.0), (8.0, 17.0)], 2)",[ -9.38501542  -9.93153533 -10.27476018]
1312,"([(11.0, 19.0), (19.0, 22.0)], 1, [(9.0, 17.0), (19.0, 22.0)], 1)",[  -0.26411146 -118.44661654   -0.27497103]
1313,"([(21.0, 24), (19.0, 22.0)], 0, [(19.0, 24), (19.0, 22.0)], 2)",[ -92.94567376 -259.63452122  -99.75      ]
1314,"([(10.0, 19.0), (19.0, 22.0)], 0, [(8.0, 17.0), (19.0, 22.0)], 1)",[-458.87698208 -344.79353191 -344.79353191]
1315,"([(1.0, 4.0), (6.0, 15.0)], 1, [(1.0, 4.0), (4.0, 13.0)], 2)",[-317.34380649 -272.3441044  -244.6387518 ]
1316,"([(19.0, 24), (19.0, 22.0)], 1, [(17.0, 24), (19.0, 22.0)], 2)",[-105.24354313 -157.78864347  -92.2720747 ]
1317,"([(10.0, 18.0), (19.0, 22.0)], 0, [(8.0, 16.0), (19.0, 22.0)], 1)",[-2409.5164918  -2360.71513395 -2409.5164918 ]
1318,"([(10.0, 18.0), (1.0, 4.0)], 0, [(12.0, 20.0), (1.0, 4.0)], 1)",[-2.77802764e-02 -5.00000000e+01 -5.00000000e+01]
1319,"([(10.0, 19.0), (1.0, 4.0)], 1, [(12.0, 21.0), (1.0, 4.0)], 1)",[-1.45021645e-02 -5.00000000e+01  0.00000000e+00]
1320,"([(11.0, 20.0), (1.0, 4.0)], 0, [(13.0, 22.0), (1.0, 4.0)], 1)",[-47.51219531 -50.         -50.        ]
1321,"([(12.0, 20.0), (1.0, 4.0)], 0, [(14.0, 22.0), (1.0, 4.0)], 1)",[-0.0134135  0.         0.       ]
1322,"([(13.0, 21.0), (1.0, 4.0)], 1, [(15.0, 23.0), (1.0, 4.0)], 1)",[-1.00231507e-02 -5.00000000e+01  0.00000000e+00]
1323,"([(9.0, 17.0), (1.0, 4.0)], 2, [(11.0, 19.0), (1.0, 4.0)], 2)",[-0.02776574 -0.03310978 -0.02792916]
1324,"([(11.0, 19.0), (1.0, 4.0)], 2, [(13.0, 21.0), (1.0, 4.0)], 2)",[-0.03273946 -0.0310759  -0.02415666]
1325,"([(13.0, 22.0), (1.0, 4.0)], 3, [(18.0, 24), (1.0, 4.0)], 2)",[0. 0. 0.]
1326,"([(0, 9.0), (1.0, 4.0)], 0, [(2.0, 11.0), (1.0, 4.0)], 3)",[-50.00847626 -97.5        -50.        ]
1327,"([(1.0, 10.0), (1.0, 4.0)], 0, [(3.0, 12.0), (1.0, 4.0)], 3)",[-50.0070502  -47.51087033 -50.        ]
1328,"([(2.0, 10.0), (1.0, 4.0)], 1, [(4.0, 12.0), (1.0, 4.0)], 3)",[-2.66231324e-02 -5.00000000e+01 -1.75171587e-02]
1329,"([(3.0, 11.0), (1.0, 4.0)], 1, [(5.0, 13.0), (1.0, 4.0)], 3)",[-2.07149177e-02 -5.00000000e+01 -1.88085482e-02]
1330,"([(4.0, 13.0), (1.0, 4.0)], 1, [(6.0, 15.0), (1.0, 4.0)], 3)",[-1.2659911e-02 -5.0000000e+01  0.0000000e+00]
1331,"([(6.0, 14.0), (1.0, 4.0)], 2, [(8.0, 16.0), (1.0, 4.0)], 3)",[-0.04906044 -0.05254081 -0.05219497]
1332,"([(8.0, 17.0), (1.0, 4.0)], 2, [(10.0, 19.0), (1.0, 4.0)], 3)",[-0.01152914 -0.0107641  -0.02385598]
1333,"([(11.0, 20.0), (1.0, 4.0)], 3, [(16.0, 24), (1.0, 4.0)], 3)",[0. 0. 0.]
1334,"([(0, 5.0), (1.0, 4.0)], 2, [(0, 7.0), (1.0, 4.0)], 3)",[-0.16196898 -0.15512163 -0.15722155]
1335,"([(0, 7.0), (1.0, 4.0)], 2, [(0, 9.0), (1.0, 4.0)], 3)",[-0.08450643 -0.09167374 -0.08766193]
1336,"([(1.0, 9.0), (1.0, 4.0)], 2, [(3.0, 11.0), (1.0, 4.0)], 3)",[-0.05513607 -0.05119431 -0.05831229]
1337,"([(4.0, 12.0), (1.0, 4.0)], 3, [(9.0, 17.0), (1.0, 4.0)], 3)",[-0.03556487 -0.02591    -0.02863568]
1338,"([(10.0, 19.0), (1.0, 4.0)], 3, [(15.0, 24), (1.0, 4.0)], 3)",[-0.01034333 -0.01318661 -0.02174904]
1339,"([(14.0, 23.0), (1.0, 4.0)], 4, [(22.0, 24), (1.0, 4.0)], 3)",[0. 0. 0.]
1340,"([(9.0, 17.0), (1.0, 4.0)], 3, [(14.0, 22.0), (1.0, 4.0)], 2)",[-0.03244567 -0.03487966 -0.03057371]
1341,"([(2.0, 11.0), (1.0, 4.0)], 3, [(7.0, 16.0), (1.0, 4.0)], 2)",[-0.01226768 -0.01310929  0.        ]
1342,"([(5.0, 14.0), (1.0, 4.0)], 3, [(10.0, 19.0), (1.0, 4.0)], 2)",[-0.00968336 -0.01414646 -4.61585972]
1343,"([(0, 9.0), (1.0, 4.0)], 2, [(2.0, 11.0), (1.0, 4.0)], 2)",[-0.02094213 -0.0110673  -0.01377831]
1344,"([(3.0, 11.0), (1.0, 4.0)], 3, [(8.0, 16.0), (1.0, 4.0)], 2)",[-0.03868401 -0.02676328 -0.02559427]
1345,"([(0, 3.0), (1.0, 4.0)], 3, [(0, 8.0), (1.0, 4.0)], 2)",[-49.6206573  -47.50728735 -44.47667671]
1346,"([(0, 7.0), (1.0, 4.0)], 3, [(3.0, 12.0), (1.0, 4.0)], 2)",[-0.05021686 -0.02624539 -0.03808755]
1347,"([(1.0, 4.0), (5.0, 14.0)], 1, [(1.0, 4.0), (3.0, 12.0)], 2)",[ -0.10209865 -50.          -0.08209999]
1348,"([(1.0, 4.0), (4.0, 12.0)], 1, [(1.0, 4.0), (2.0, 10.0)], 2)",[ -0.12762252 -50.          -0.1276435 ]
1349,"([(1.0, 4.0), (2.0, 11.0)], 2, [(1.0, 4.0), (0, 9.0)], 2)",[-0.01411887  0.          0.        ]
1350,"([(18.0, 24), (19.0, 22.0)], 0, [(16.0, 24), (19.0, 22.0)], 2)",[-3493.45317351 -3404.37253209 -3519.26798055]
1351,"([(1.0, 4.0), (11.0, 20.0)], 0, [(1.0, 4.0), (9.0, 18.0)], 2)",[-149.03954323 -104.22444586 -149.25125   ]
1352,"([(1.0, 4.0), (10.0, 19.0)], 1, [(1.0, 4.0), (8.0, 17.0)], 2)",[ -0.08409126 -50.          -0.12912585]
1353,"([(1.0, 4.0), (9.0, 17.0)], 1, [(1.0, 4.0), (7.0, 15.0)], 2)",[ -4.52576989 -50.          -0.5279633 ]
1354,"([(1.0, 4.0), (5.0, 13.0)], 2, [(1.0, 4.0), (3.0, 11.0)], 2)",[-0.08057212 -0.08055611 -0.07423575]
1355,"([(1.0, 4.0), (15.0, 23.0)], 2, [(1.0, 4.0), (13.0, 21.0)], 3)",[-0.15023419 -0.15793245 -0.15636109]
1356,"([(1.0, 4.0), (12.0, 20.0)], 2, [(1.0, 4.0), (10.0, 18.0)], 3)",[-0.13004958 -0.1263957  -0.13032338]
1357,"([(1.0, 4.0), (10.0, 19.0)], 2, [(1.0, 4.0), (8.0, 17.0)], 3)",[-0.21193971 -0.30516501 -0.31593948]
1358,"([(1.0, 4.0), (9.0, 17.0)], 2, [(1.0, 4.0), (7.0, 15.0)], 3)",[-2.58404157 -4.11403579 -2.30760419]
1359,"([(1.0, 4.0), (7.0, 15.0)], 2, [(1.0, 4.0), (5.0, 13.0)], 3)",[-57.17020843 -97.41536099 -57.12815224]
1360,"([(9.0, 18.0), (19.0, 22.0)], 0, [(7.0, 16.0), (19.0, 22.0)], 1)",[-1748.84952968 -1866.79878977 -1816.79878977]
1361,"([(1.0, 4.0), (5.0, 14.0)], 1, [(1.0, 4.0), (3.0, 12.0)], 3)",[-1.73139275e-02 -5.00000000e+01  0.00000000e+00]
1362,"([(1.0, 4.0), (4.0, 12.0)], 1, [(1.0, 4.0), (2.0, 10.0)], 3)",[-3.37177544e-02 -5.00000000e+01 -3.35553686e-02]
1363,"([(1.0, 4.0), (2.0, 11.0)], 2, [(1.0, 4.0), (0, 9.0)], 3)",[0. 0. 0.]
1364,"([(1.0, 4.0), (12.0, 20.0)], 1, [(1.0, 4.0), (10.0, 18.0)], 2)",[-50.04568621 -56.51472901  -5.38675456]
1365,"([(1.0, 4.0), (10.0, 18.0)], 0, [(1.0, 4.0), (8.0, 16.0)], 2)",[-52.26262979 -50.0079278  -50.        ]
1366,"([(1.0, 4.0), (9.0, 17.0)], 0, [(1.0, 4.0), (7.0, 15.0)], 2)",[-50.00746265 -47.63160219 -50.        ]
1367,"([(1.0, 4.0), (8.0, 16.0)], 0, [(1.0, 4.0), (6.0, 14.0)], 2)",[-99.75728753 -97.50722513 -99.75      ]
1368,"([(1.0, 4.0), (8.0, 16.0)], 1, [(1.0, 4.0), (6.0, 14.0)], 2)",[ -9.37062239 -50.         -10.16472785]
1369,"([(19.0, 22.0), (0, 3.0)], 0, [(19.0, 22.0), (0, 5.0)], 2)",[-2280.6342022  -2308.49721625 -2299.90106931]
1370,"([(1.0, 4.0), (7.0, 15.0)], 1, [(1.0, 4.0), (5.0, 13.0)], 2)",[-117.8343043  -173.29052841 -121.91788682]
1371,"([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 23.0)], 3)",[-52.26292178 -50.         -50.        ]
1372,"([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (0, 6.0)], 2)",[-115.65910538 -162.77874018  -91.22098262]
1373,"([(1.0, 4.0), (5.0, 13.0)], 0, [(1.0, 4.0), (3.0, 11.0)], 2)",[-0.00852452 -0.00759732  0.        ]
1374,"([(19.0, 22.0), (0, 6.0)], 1, [(19.0, 22.0), (0, 8.0)], 2)",[-481.57318226 -495.89538693 -507.97113726]
1375,"([(1.0, 4.0), (4.0, 13.0)], 1, [(1.0, 4.0), (2.0, 11.0)], 2)",[-1.51713422e-02 -5.00000000e+01 -1.61481421e-02]
1376,"([(1.0, 4.0), (15.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 3)",[-821.08338213 -784.39247182 -784.52414919]
1377,"([(1.0, 4.0), (15.0, 23.0)], 1, [(1.0, 4.0), (13.0, 21.0)], 3)",[-6.13554417e-02 -8.44882499e+01 -6.89525056e-02]
1378,"([(19.0, 22.0), (0, 7.0)], 0, [(19.0, 22.0), (1.0, 9.0)], 2)",[-6171.66061257 -5835.64116753 -2954.48834443]
1379,"([(1.0, 4.0), (3.0, 12.0)], 0, [(1.0, 4.0), (1.0, 10.0)], 2)",[-8.02603832e-03 -5.00070647e+01 -5.00000000e+01]
1380,"([(1.0, 4.0), (3.0, 11.0)], 1, [(1.0, 4.0), (1.0, 9.0)], 2)",[-0.01467286  0.         -0.01408339]
1381,"([(1.0, 4.0), (14.0, 22.0)], 0, [(1.0, 4.0), (12.0, 20.0)], 3)",[-5.00140482e+01 -2.26425232e-02 -5.00000000e+01]
1382,"([(1.0, 4.0), (2.0, 10.0)], 1, [(1.0, 4.0), (0, 8.0)], 2)",[-2.07302132e-02 -5.00000000e+01  0.00000000e+00]
1383,"([(1.0, 4.0), (13.0, 21.0)], 1, [(1.0, 4.0), (11.0, 19.0)], 3)",[ -0.06041099 -50.          -0.06349202]
1384,"([(1.0, 4.0), (12.0, 20.0)], 1, [(1.0, 4.0), (10.0, 18.0)], 3)",[ -0.07386155 -50.          -0.07066908]
1385,"([(1.0, 4.0), (10.0, 19.0)], 1, [(1.0, 4.0), (8.0, 17.0)], 3)",[-1.26108237e-02 -5.22500000e+01 -2.08302859e-02]
1386,"([(1.0, 4.0), (5.0, 14.0)], 2, [(1.0, 4.0), (3.0, 12.0)], 3)",[-0.02824899 -0.02176153 -0.02991878]
1387,"([(1.0, 4.0), (17.0, 24)], 2, [(1.0, 4.0), (15.0, 23.0)], 3)",[-1.46770491 -0.23294193 -4.89138976]
1388,"([(1.0, 4.0), (3.0, 12.0)], 2, [(1.0, 4.0), (1.0, 10.0)], 3)",[-0.0240019  -0.03103634 -0.02724503]
1389,"([(1.0, 4.0), (1.0, 9.0)], 3, [(1.0, 4.0), (0, 4.0)], 3)",[0. 0. 0.]
1390,"([(1.0, 4.0), (14.0, 22.0)], 2, [(1.0, 4.0), (12.0, 20.0)], 3)",[-0.12585483 -0.11709679 -0.12725057]
1391,"([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (22.0, 24)], 3)",[-0.20064149 -0.20887406 -0.2017275 ]
1392,"([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (20.0, 24)], 3)",[-0.24870092 -0.25724024 -0.25576187]
1393,"([(9.0, 17.0), (19.0, 22.0)], 0, [(7.0, 15.0), (19.0, 22.0)], 1)",[-1173.87825794 -1227.79757051 -1133.46489499]
1394,"([(1.0, 4.0), (8.0, 17.0)], 2, [(1.0, 4.0), (6.0, 15.0)], 3)",[-4.16452693 -4.54007813 -5.73037089]
1395,"([(1.0, 4.0), (20.0, 24)], 2, [(1.0, 4.0), (18.0, 24)], 3)",[-0.25165314 -0.2481441  -0.26061027]
1396,"([(1.0, 4.0), (6.0, 15.0)], 2, [(1.0, 4.0), (4.0, 13.0)], 3)",[-107.61276789  -57.58181612  -99.15047825]
1397,"([(8.0, 17.0), (19.0, 22.0)], 0, [(6.0, 15.0), (19.0, 22.0)], 1)",[-47.50726523 -50.         -50.        ]
1398,"([(17.0, 24), (19.0, 22.0)], 0, [(15.0, 24), (19.0, 22.0)], 2)",[-2908.97970142 -2837.37414049 -2858.03942441]
1399,"([(1.0, 4.0), (3.0, 12.0)], 3, [(1.0, 4.0), (0, 7.0)], 3)",[-0.01226743 -0.01230225  0.        ]
1400,"([(1.0, 4.0), (16.0, 24)], 2, [(1.0, 4.0), (14.0, 23.0)], 3)",[-0.17242897 -0.16985424 -0.16362009]
1401,"([(1.0, 4.0), (0, 9.0)], 3, [(1.0, 4.0), (0, 4.0)], 3)",[0. 0. 0.]
1402,"([(8.0, 16.0), (19.0, 22.0)], 0, [(6.0, 14.0), (19.0, 22.0)], 1)",[-1605.38619841 -1576.38862354 -1659.11389629]
1403,"([(17.0, 24), (19.0, 22.0)], 0, [(15.0, 23.0), (19.0, 22.0)], 2)",[-2521.31888539 -2521.28212855 -2497.46890934]
1404,"([(1.0, 4.0), (11.0, 19.0)], 2, [(1.0, 4.0), (9.0, 17.0)], 3)",[-0.20692369 -0.11435157 -0.10593233]
1405,"([(1.0, 4.0), (23.0, 24)], 2, [(1.0, 4.0), (21.0, 24)], 3)",[-0.24654404 -0.24384084 -0.25188356]
1406,"([(16.0, 24), (19.0, 22.0)], 0, [(14.0, 23.0), (19.0, 22.0)], 2)",[-2723.99960541 -2735.18320261 -2589.74936446]
1407,"([(1.0, 4.0), (21.0, 24)], 2, [(1.0, 4.0), (19.0, 24)], 3)",[-0.21932161 -0.22613249 -0.2254754 ]
1408,"([(1.0, 4.0), (19.0, 24)], 2, [(1.0, 4.0), (17.0, 24)], 3)",[-0.24930531 -0.24907014 -0.24195652]
1409,"([(7.0, 16.0), (19.0, 22.0)], 0, [(5.0, 14.0), (19.0, 22.0)], 1)",[-99.75 -97.5  -50.  ]
1410,"([(1.0, 4.0), (3.0, 11.0)], 3, [(1.0, 4.0), (0, 6.0)], 3)",[0. 0. 0.]
1411,"([(7.0, 15.0), (19.0, 22.0)], 0, [(5.0, 13.0), (19.0, 22.0)], 1)",[-1509.44929062 -1090.52899485 -1523.23459022]
1412,"([(1.0, 4.0), (6.0, 14.0)], 2, [(1.0, 4.0), (4.0, 12.0)], 3)",[-0.04601126 -0.04251268 -0.04197227]
1413,"([(1.0, 4.0), (4.0, 12.0)], 2, [(1.0, 4.0), (2.0, 10.0)], 3)",[-0.03682702 -0.03103714 -0.02990489]
1414,"([(1.0, 4.0), (10.0, 19.0)], 3, [(1.0, 4.0), (5.0, 14.0)], 2)",[-0.04828487 -0.0478886  -0.04749425]
1415,"([(1.0, 4.0), (7.0, 16.0)], 3, [(1.0, 4.0), (2.0, 11.0)], 2)",[-1.78407526 -4.12457634 -0.04790207]
1416,"([(1.0, 4.0), (17.0, 24)], 2, [(1.0, 4.0), (15.0, 24)], 3)",[-0.15747476 -0.15467554 -0.22603187]
1417,"([(1.0, 4.0), (12.0, 21.0)], 3, [(1.0, 4.0), (7.0, 16.0)], 3)",[-0.03611323 -0.03975857 -0.04429493]
1418,"([(1.0, 4.0), (6.0, 15.0)], 3, [(1.0, 4.0), (1.0, 10.0)], 3)",[-0.04820988 -0.04773261 -0.04913413]
1419,"([(1.0, 4.0), (20.0, 24)], 3, [(1.0, 4.0), (15.0, 24)], 2)",[-1.0022009  -3.29791821 -0.69676567]
1420,"([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 2)",[-0.03229515 -0.02556248 -0.02885249]
1421,"([(1.0, 4.0), (23.0, 24)], 3, [(1.0, 4.0), (18.0, 24)], 2)",[-1.63108437 -2.72644994 -2.30166826]
1422,"([(1.0, 4.0), (17.0, 24)], 3, [(1.0, 4.0), (12.0, 20.0)], 2)",[-0.11108905 -0.08634682 -0.08511575]
1423,"([(1.0, 4.0), (20.0, 24)], 4, [(1.0, 4.0), (12.0, 21.0)], 2)",[-0.50670773 -0.49950368 -0.50396634]
1424,"([(5.0, 14.0), (19.0, 22.0)], 1, [(3.0, 12.0), (19.0, 22.0)], 1)",[ -0.08443391 -50.          -0.06728091]
1425,"([(4.0, 12.0), (19.0, 22.0)], 1, [(2.0, 10.0), (19.0, 22.0)], 1)",[ -0.16248253 -50.          -0.1599141 ]
1426,"([(2.0, 11.0), (19.0, 22.0)], 2, [(0, 9.0), (19.0, 22.0)], 1)",[-0.01414679 -0.01074669  0.        ]
1427,"([(5.0, 13.0), (19.0, 22.0)], 2, [(3.0, 11.0), (19.0, 22.0)], 2)",[-0.05401    -0.05243476 -0.04860819]
1428,"([(18.0, 24), (19.0, 22.0)], 0, [(16.0, 24), (19.0, 22.0)], 3)",[-0.00851463  0.          0.        ]
1429,"([(2.0, 10.0), (19.0, 22.0)], 3, [(0, 5.0), (19.0, 22.0)], 2)",[0. 0. 0.]
1430,"([(16.0, 24), (19.0, 22.0)], 0, [(14.0, 23.0), (19.0, 22.0)], 3)",[-0.00802522 -0.01124147  0.        ]
1431,"([(16.0, 24), (19.0, 22.0)], 1, [(14.0, 22.0), (19.0, 22.0)], 3)",[ -50.01393852  -99.75       -101.86266103]
1432,"([(15.0, 23.0), (19.0, 22.0)], 1, [(13.0, 21.0), (19.0, 22.0)], 3)",[-2.09889752e-02 -5.00000000e+01 -1.31112443e-02]
1433,"([(13.0, 22.0), (19.0, 22.0)], 2, [(11.0, 20.0), (19.0, 22.0)], 3)",[-0.03862782 -0.04417309 -0.04812834]
1434,"([(11.0, 20.0), (19.0, 22.0)], 2, [(9.0, 18.0), (19.0, 22.0)], 3)",[-0.03664117 -0.03339755 -0.02765007]
1435,"([(6.0, 15.0), (19.0, 22.0)], 3, [(1.0, 10.0), (19.0, 22.0)], 3)",[-0.01358546 -0.01316763 -0.02342749]
1436,"([(3.0, 11.0), (19.0, 22.0)], 3, [(0, 6.0), (19.0, 22.0)], 3)",[0. 0. 0.]
