step_time,reward,total_stopped,total_wait_time,total_emission
1310.0,-1.9399999999999977,47,4784.0,4784.0
1315.0,-1.1900000000000048,40,4832.0,4832.0
1320.0,-0.4799999999999969,38,4583.0,4583.0
1325.0,6.18,34,3937.0,3937.0
1330.0,5.869999999999997,26,3673.0,3673.0
1335.0,-1.3099999999999952,30,3788.0,3788.0
1340.0,-1.5600000000000023,34,3948.0,3948.0
1345.0,-1.5600000000000023,36,4003.0,4003.0
1350.0,-0.8599999999999994,34,4033.0,4033.0
1355.0,-0.6700000000000017,36,4141.0,4141.0
1360.0,-1.009999999999998,34,3638.0,3638.0
1365.0,9.68,30,2870.0,2870.0
1370.0,4.879999999999999,30,2663.0,2663.0
1375.0,4.879999999999999,30,2786.0,2786.0
1380.0,-0.7399999999999984,34,2948.0,2948.0
1385.0,-1.620000000000001,38,3135.0,3135.0
1390.0,-1.870000000000001,39,3326.0,3326.0
1395.0,-1.9099999999999966,34,3433.0,3433.0
1400.0,-1.0500000000000043,30,3477.0,3477.0
1405.0,-0.6899999999999977,28,3119.0,3119.0
1410.0,7.379999999999999,22,2588.0,2588.0
1415.0,6.790000000000003,18,1775.0,1775.0
1420.0,6.790000000000003,11,1808.0,1808.0
1425.0,2.639999999999997,14,1868.0,1868.0
1430.0,-0.639999999999997,20,1953.0,1953.0
1435.0,-0.9200000000000017,27,2077.0,2077.0
1440.0,-1.3099999999999987,26,1854.0,1854.0
1445.0,4.75,18,1375.0,1375.0
1450.0,4.3199999999999985,14,1004.0,1004.0
1455.0,4.3199999999999985,15,1057.0,1057.0
1460.0,1.42,23,1158.0,1158.0
1465.0,-1.0099999999999998,25,1173.0,1173.0
1470.0,0.3200000000000003,21,1120.0,1120.0
1475.0,0.14000000000000057,23,1146.0,1146.0
1480.0,-0.8000000000000007,21,1242.0,1242.0
1485.0,-1.2300000000000004,20,1335.0,1335.0
1490.0,-1.1199999999999992,24,1451.0,1451.0
1495.0,-1.1199999999999992,22,1267.0,1267.0
1500.0,1.379999999999999,24,1384.0,1384.0
1505.0,-1.1899999999999995,26,1511.0,1511.0
1510.0,-1.2899999999999991,24,1364.0,1364.0
1515.0,3.8499999999999996,16,970.0,970.0
1520.0,3.5599999999999996,12,670.0,670.0
1525.0,3.5599999999999996,11,638.0,638.0
1530.0,1.58,19,705.0,705.0
1535.0,-0.6699999999999999,18,723.0,723.0
1540.0,0.1200000000000001,18,690.0,690.0
1545.0,-0.22000000000000064,16,754.0,754.0
1550.0,-1.0299999999999994,16,834.0,834.0
1555.0,-0.870000000000001,18,923.0,923.0
1560.0,-0.870000000000001,19,997.0,997.0
1565.0,-1.129999999999999,21,1102.0,1102.0
1570.0,-1.0500000000000007,19,970.0,970.0
1575.0,3.01,10,654.0,654.0
1580.0,2.920000000000001,9,403.0,403.0
1585.0,2.920000000000001,6,379.0,379.0
1590.0,1.5099999999999998,14,435.0,435.0
1595.0,-0.5599999999999996,15,506.0,506.0
1600.0,-0.71,17,545.0,545.0
1605.0,-0.47000000000000064,17,599.0,599.0
1610.0,-0.7999999999999998,16,547.0,547.0
1615.0,1.71,7,428.0,428.0
1620.0,1.42,10,330.0,330.0
1625.0,1.42,9,335.0,335.0
1630.0,-0.09999999999999964,9,361.0,361.0
1635.0,-0.40000000000000036,8,350.0,350.0
1640.0,0.2200000000000002,10,365.0,365.0
1645.0,-0.45999999999999996,10,414.0,414.0
1650.0,-0.45999999999999996,10,125.0,125.0
1655.0,2.69,10,175.0,175.0
1660.0,-0.5,14,235.0,235.0
1665.0,-0.8799999999999999,14,305.0,305.0
1670.0,-0.7000000000000002,16,319.0,319.0
1675.0,-0.020000000000000018,14,349.0,349.0
1680.0,-0.3900000000000001,15,389.0,389.0
1685.0,-0.79,16,469.0,469.0
1690.0,-0.79,8,294.0,294.0
1695.0,1.5300000000000002,6,175.0,175.0
1700.0,1.19,5,166.0,166.0
1705.0,-0.040000000000000036,10,203.0,203.0
1710.0,-0.5499999999999998,14,267.0,267.0
1715.0,-0.5499999999999998,9,233.0,233.0
1720.0,0.06999999999999984,9,253.0,253.0
1725.0,-0.19999999999999973,5,195.0,195.0
1730.0,0.8199999999999998,6,159.0,159.0
1735.0,-0.050000000000000044,7,166.0,166.0
1740.0,0.13000000000000012,4,162.0,162.0
1745.0,-0.30000000000000004,11,204.0,204.0
1750.0,-0.30000000000000004,8,84.0,84.0
1755.0,1.0099999999999998,12,133.0,133.0
1760.0,-0.5299999999999999,10,180.0,180.0
1765.0,-0.6500000000000001,12,233.0,233.0
1770.0,-0.5899999999999999,12,293.0,293.0
1775.0,-0.5899999999999999,4,182.0,182.0
1780.0,0.8699999999999999,8,153.0,153.0
1785.0,0.29000000000000004,5,110.0,110.0
1790.0,1.13,4,28.0,28.0
1795.0,0.09000000000000002,6,47.0,47.0
1800.0,-0.3,5,49.0,49.0
1805.0,0.04999999999999993,5,61.0,61.0
1810.0,-0.25,5,86.0,86.0
1815.0,-0.25,1,28.0,28.0
1820.0,0.6100000000000001,8,31.0,31.0
1825.0,-0.19,5,51.0,51.0
1830.0,-0.18999999999999995,8,74.0,74.0
1835.0,-0.4,10,117.0,117.0
1840.0,-0.4,6,90.0,90.0
1845.0,0.07999999999999996,6,113.0,113.0
1850.0,-0.22999999999999987,2,92.0,92.0
1855.0,0.34999999999999987,8,97.0,97.0
1860.0,-0.34999999999999987,6,118.0,118.0
1865.0,-0.1200000000000001,6,131.0,131.0
1870.0,-0.3799999999999999,8,171.0,171.0
1875.0,-0.3799999999999999,6,152.0,152.0
1880.0,0.04999999999999982,6,182.0,182.0
1885.0,-0.2999999999999998,3,163.0,163.0
1890.0,0.32999999999999985,9,172.0,172.0
1895.0,-0.47,10,222.0,222.0
1900.0,-0.47,10,253.0,253.0
1905.0,-0.5099999999999998,10,303.0,303.0
1910.0,-0.5,7,159.0,159.0
1915.0,1.6999999999999997,8,157.0,157.0
1920.0,-0.3999999999999999,8,135.0,135.0
1925.0,0.71,8,110.0,110.0
1930.0,-0.4099999999999999,10,153.0,153.0
1935.0,-0.4099999999999999,8,164.0,164.0
1940.0,-0.25,8,200.0,200.0
1945.0,-0.40000000000000013,5,142.0,142.0
1950.0,1.29,1,35.0,35.0
1955.0,0.65,2,16.0,16.0
1960.0,0.65,5,17.0,17.0
1965.0,-0.03,9,58.0,58.0
1970.0,-0.4099999999999999,7,74.0,74.0
1975.0,-0.22000000000000008,8,104.0,104.0
1980.0,-0.3999999999999999,8,104.0,104.0
1985.0,0.24,8,104.0,104.0
1990.0,-0.41999999999999993,10,148.0,148.0
1995.0,-0.5,11,199.0,199.0
2000.0,-0.5,6,152.0,152.0
2005.0,0.2999999999999998,7,162.0,162.0
2010.0,-0.11999999999999988,4,143.0,143.0
2015.0,0.44999999999999996,4,121.0,121.0
2020.0,-0.08000000000000007,6,144.0,144.0
2025.0,-0.08000000000000007,4,41.0,41.0
2030.0,0.9200000000000002,5,62.0,62.0
2035.0,-0.21000000000000002,12,114.0,114.0
2040.0,-0.5199999999999999,9,153.0,153.0
2045.0,-0.4800000000000002,12,198.0,198.0
2050.0,-0.6000000000000001,12,183.0,183.0
2055.0,0.7000000000000002,6,158.0,158.0
2060.0,0.3600000000000001,6,122.0,122.0
2065.0,0.3600000000000001,5,42.0,42.0
2070.0,0.69,8,54.0,54.0
2075.0,-0.15000000000000002,6,62.0,62.0
2080.0,0.06999999999999995,6,61.0,61.0
2085.0,-0.24,6,91.0,91.0
2090.0,-0.24,2,26.0,26.0
2095.0,0.53,6,51.0,51.0
2100.0,-0.25,5,66.0,66.0
2105.0,-0.27,11,109.0,109.0
2110.0,-0.55,10,103.0,103.0
2115.0,0.3900000000000001,8,90.0,90.0
2120.0,-0.17000000000000015,8,119.0,119.0
2125.0,-0.17000000000000015,6,93.0,93.0
2130.0,0.29000000000000015,7,110.0,110.0
2135.0,-0.36,8,91.0,91.0
2140.0,0.0,11,140.0,140.0
2145.0,-0.6500000000000001,16,215.0,215.0
2150.0,-0.6500000000000001,10,161.0,161.0
2155.0,0.21999999999999997,10,167.0,167.0
2160.0,-0.05999999999999983,6,151.0,151.0
2165.0,0.45999999999999996,7,118.0,118.0
2170.0,-0.10000000000000009,7,152.0,152.0
2175.0,-0.34999999999999987,10,162.0,162.0
2180.0,-0.27,11,204.0,204.0
2185.0,-0.5400000000000003,12,259.0,259.0
2190.0,-0.5400000000000003,10,298.0,298.0
2195.0,-0.6099999999999999,11,349.0,349.0
2200.0,-0.52,8,281.0,281.0
2205.0,1.82,5,135.0,135.0
2210.0,0.76,6,114.0,114.0
2215.0,0.76,6,96.0,96.0
2220.0,0.06000000000000005,6,126.0,126.0
2225.0,-0.30000000000000004,4,132.0,132.0
2230.0,-0.11999999999999988,6,156.0,156.0
2235.0,-0.30000000000000004,5,144.0,144.0
2240.0,0.0,7,175.0,175.0
2245.0,-0.34999999999999987,7,210.0,210.0
2250.0,-0.34999999999999987,9,194.0,194.0
2255.0,0.0,9,233.0,233.0
2260.0,-0.3900000000000001,11,282.0,282.0
2265.0,-0.5100000000000002,11,337.0,337.0
2270.0,-0.5499999999999998,13,395.0,395.0
2275.0,-0.6000000000000001,9,391.0,391.0
2280.0,0.3799999999999999,7,359.0,359.0
2285.0,-0.11999999999999966,12,406.0,406.0
2290.0,-0.11999999999999966,8,363.0,363.0
2295.0,0.18999999999999995,11,404.0,404.0
2300.0,-0.41000000000000014,7,412.0,412.0
2305.0,-0.03000000000000025,7,426.0,426.0
2310.0,-0.33000000000000007,9,467.0,467.0
2315.0,-0.4499999999999993,9,512.0,512.0
2320.0,-0.4900000000000002,14,519.0,519.0
2325.0,0.1200000000000001,10,532.0,532.0
2330.0,-0.25,11,558.0,558.0
2335.0,-0.25,6,111.0,111.0
2340.0,4.3,8,110.0,110.0
2345.0,-0.010000000000000009,6,100.0,100.0
2350.0,0.49,7,83.0,83.0
2355.0,-0.3800000000000001,10,127.0,127.0
2360.0,-0.3800000000000001,5,72.0,72.0
2365.0,0.3500000000000001,6,80.0,80.0
2370.0,-0.08000000000000007,2,53.0,53.0
2375.0,0.52,3,29.0,29.0
2380.0,-0.06999999999999995,2,24.0,24.0
2385.0,0.07999999999999996,1,28.0,28.0
2390.0,-0.04999999999999999,5,37.0,37.0
2395.0,-0.04999999999999999,8,69.0,69.0
2400.0,-0.45,8,109.0,109.0
2405.0,-0.4099999999999999,9,146.0,146.0
2410.0,-0.51,9,187.0,187.0
2415.0,-0.4500000000000002,11,235.0,235.0
2420.0,-0.54,11,290.0,290.0
2425.0,-0.54,14,349.0,349.0
2430.0,-0.81,18,435.0,435.0
2435.0,-0.8599999999999994,18,515.0,515.0
2440.0,-1.1500000000000004,19,607.0,607.0
