,state,Actions Rewards
229,"(([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 1, [(1.0, 4.0), (14.0, 22.0)], 2))",[-26.9080648  -35.02875594 -43.97602204]
230,"(([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2), ([(21.0, 24), (19.0, 22.0)], 0, [(19.0, 24), (19.0, 22.0)], 2))",[-6.53968266  0.          0.        ]
231,"(([(21.0, 24), (19.0, 22.0)], 0, [(19.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2))",[-0.20764797  0.          0.        ]
232,"(([(1.0, 10.0), (19.0, 22.0)], 4, [(0, 2.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 4))",[0. 0. 0.]
233,"(([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 4), ([(1.0, 10.0), (19.0, 22.0)], 4, [(0, 2.0), (19.0, 22.0)], 1))",[-0.04254134 -0.03118578  0.        ]
234,"(([(6.0, 15.0), (19.0, 22.0)], 0, [(4.0, 13.0), (19.0, 22.0)], 2), ([(20.0, 24), (19.0, 22.0)], 4, [(12.0, 21.0), (19.0, 22.0)], 2))",[-50.00583132 -50.00759836   0.        ]
235,"(([(20.0, 24), (19.0, 22.0)], 4, [(12.0, 21.0), (19.0, 22.0)], 2), ([(6.0, 15.0), (19.0, 22.0)], 0, [(4.0, 13.0), (19.0, 22.0)], 2))",[-7.28970269 -4.77566025  0.        ]
236,"(([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (0, 6.0)], 1), ([(4.0, 13.0), (1.0, 4.0)], 4, [(12.0, 21.0), (1.0, 4.0)], 1))",[-0.01784658  0.          0.        ]
237,"(([(4.0, 13.0), (1.0, 4.0)], 4, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (0, 6.0)], 1))",[-0.01126739  0.          0.        ]
238,"(([(19.0, 22.0), (0, 5.0)], 1, [(19.0, 22.0), (0, 7.0)], 1), ([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1))",[-0.01961241  0.          0.        ]
239,"(([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 5.0)], 1, [(19.0, 22.0), (0, 7.0)], 1))",[-1.81855521  0.          0.        ]
240,"(([(1.0, 4.0), (8.0, 16.0)], 4, [(1.0, 4.0), (0, 8.0)], 1), ([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1))",[0. 0. 0.]
241,"(([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (8.0, 16.0)], 4, [(1.0, 4.0), (0, 8.0)], 1))",[0. 0. 0.]
242,"(([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 2), ([(21.0, 24), (19.0, 22.0)], 1, [(19.0, 24), (19.0, 22.0)], 1))",[-7.46431707  0.          0.        ]
243,"(([(21.0, 24), (19.0, 22.0)], 1, [(19.0, 24), (19.0, 22.0)], 1), ([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 2))",[-0.02534443  0.          0.        ]
244,"(([(0, 7.0), (1.0, 4.0)], 2, [(0, 9.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (11.0, 19.0)], 4, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.01229924  0.          0.        ]
245,"(([(1.0, 4.0), (11.0, 19.0)], 4, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 7.0), (1.0, 4.0)], 2, [(0, 9.0), (1.0, 4.0)], 2))",[-0.01234911  0.          0.        ]
246,"(([(0, 7.0), (1.0, 4.0)], 1, [(1.0, 9.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1))",[-219.02953518    0.            0.        ]
247,"(([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 7.0), (1.0, 4.0)], 1, [(1.0, 9.0), (1.0, 4.0)], 2))",[-14.27764622   0.           0.        ]
248,"(([(1.0, 4.0), (11.0, 19.0)], 4, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1))",[-0.02555206  0.          0.        ]
249,"(([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (11.0, 19.0)], 4, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.04760092  0.          0.        ]
250,"(([(1.0, 4.0), (10.0, 19.0)], 4, [(1.0, 4.0), (2.0, 11.0)], 1), ([(0, -1.0), (1.0, 4.0)], 4, [(0, 7.0), (1.0, 4.0)], 1))",[-0.01128844  0.          0.        ]
251,"(([(0, -1.0), (1.0, 4.0)], 4, [(0, 7.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (10.0, 19.0)], 4, [(1.0, 4.0), (2.0, 11.0)], 1))",[-0.01094294  0.          0.        ]
252,"(([(1.0, 4.0), (6.0, 15.0)], 4, [(1.0, 4.0), (0, 7.0)], 1), ([(0, 3.0), (1.0, 4.0)], 4, [(3.0, 11.0), (1.0, 4.0)], 1))",[-58.4098999   0.          0.       ]
253,"(([(0, 3.0), (1.0, 4.0)], 4, [(3.0, 11.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (6.0, 15.0)], 4, [(1.0, 4.0), (0, 7.0)], 1))",[-0.01407941  0.          0.        ]
254,"(([(0, 2.0), (1.0, 4.0)], 1, [(0, 4.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (9.0, 18.0)], 4, [(1.0, 4.0), (1.0, 10.0)], 2))",[-0.02587531  0.          0.        ]
255,"(([(1.0, 4.0), (9.0, 18.0)], 4, [(1.0, 4.0), (1.0, 10.0)], 2), ([(0, 2.0), (1.0, 4.0)], 1, [(0, 4.0), (1.0, 4.0)], 1))",[-1.99559482  0.          0.        ]
256,"(([(1.0, 4.0), (14.0, 22.0)], 1, [(1.0, 4.0), (12.0, 20.0)], 2), ([(8.0, 16.0), (19.0, 22.0)], 3, [(3.0, 11.0), (19.0, 22.0)], 1))",[-0.0238067  0.         0.       ]
257,"(([(8.0, 16.0), (19.0, 22.0)], 3, [(3.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (14.0, 22.0)], 1, [(1.0, 4.0), (12.0, 20.0)], 2))",[-1.70257405  0.          0.        ]
258,"(([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (0, 6.0)], 1), ([(6.0, 14.0), (1.0, 4.0)], 4, [(14.0, 22.0), (1.0, 4.0)], 2))",[-0.02445713  0.          0.        ]
259,"(([(6.0, 14.0), (1.0, 4.0)], 4, [(14.0, 22.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 4.0)], 1, [(19.0, 22.0), (0, 6.0)], 1))",[-2.26680305  0.          0.        ]
260,"(([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 2), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1))",[-2.00014364 -4.17003294 -4.96776086]
261,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (18.0, 24)], 2, [(1.0, 4.0), (16.0, 24)], 2))",[-0.2431704  -0.85280589 -1.11349967]
262,"(([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2), ([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2))",[-6.31804612  0.          0.        ]
263,"(([(23.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 16.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 2))",[-0.25945746  0.          0.        ]
264,"(([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2), ([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1))",[-172.82481769 -173.28083481    0.        ]
265,"(([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (16.0, 24)], 0, [(1.0, 4.0), (14.0, 22.0)], 2))",[-54.26186782 -54.419844     0.        ]
266,"(([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 1), ([(15.0, 24), (19.0, 22.0)], 1, [(13.0, 22.0), (19.0, 22.0)], 2))",[-36.33017008   0.           0.        ]
267,"(([(15.0, 24), (19.0, 22.0)], 1, [(13.0, 22.0), (19.0, 22.0)], 2), ([(19.0, 22.0), (6.0, 15.0)], 3, [(19.0, 22.0), (11.0, 20.0)], 1))",[-129.58027253    0.            0.        ]
268,"(([(7.0, 15.0), (19.0, 22.0)], 4, [(0, 7.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 23.0)], 2))",[0. 0. 0.]
269,"(([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 23.0)], 2), ([(7.0, 15.0), (19.0, 22.0)], 4, [(0, 7.0), (19.0, 22.0)], 1))",[0. 0. 0.]
270,"(([(1.0, 4.0), (5.0, 14.0)], 4, [(1.0, 4.0), (0, 6.0)], 1), ([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1))",[0. 0. 0.]
271,"(([(0, 0.0), (1.0, 4.0)], 4, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (5.0, 14.0)], 4, [(1.0, 4.0), (0, 6.0)], 1))",[0. 0. 0.]
272,"(([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 2))",[0. 0. 0.]
273,"(([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 2), ([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 1))",[0. 0. 0.]
274,"(([(1.0, 4.0), (7.0, 15.0)], 4, [(1.0, 4.0), (0, 7.0)], 1), ([(0, 2.0), (1.0, 4.0)], 4, [(1.0, 10.0), (1.0, 4.0)], 1))",[0. 0. 0.]
275,"(([(0, 2.0), (1.0, 4.0)], 4, [(1.0, 10.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (7.0, 15.0)], 4, [(1.0, 4.0), (0, 7.0)], 1))",[0. 0. 0.]
276,"(([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 4, [(1.0, 4.0), (14.0, 23.0)], 1))",[0. 0. 0.]
277,"(([(1.0, 4.0), (22.0, 24)], 4, [(1.0, 4.0), (14.0, 23.0)], 1), ([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 1))",[0. 0. 0.]
278,"(([(19.0, 24), (19.0, 22.0)], 2, [(17.0, 24), (19.0, 22.0)], 2), ([(19.0, 22.0), (3.0, 12.0)], 4, [(19.0, 22.0), (11.0, 20.0)], 1))",[-0.01107415  0.          0.        ]
279,"(([(19.0, 22.0), (3.0, 12.0)], 4, [(19.0, 22.0), (11.0, 20.0)], 1), ([(19.0, 24), (19.0, 22.0)], 2, [(17.0, 24), (19.0, 22.0)], 2))",[-0.01292357  0.          0.        ]
280,"(([(17.0, 24), (19.0, 22.0)], 2, [(15.0, 23.0), (19.0, 22.0)], 2), ([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1))",[-27.88495883  -0.13623501   0.        ]
281,"(([(19.0, 22.0), (7.0, 15.0)], 3, [(19.0, 22.0), (12.0, 20.0)], 1), ([(17.0, 24), (19.0, 22.0)], 2, [(15.0, 23.0), (19.0, 22.0)], 2))",[-7.13172574 -8.21988036  0.        ]
282,"(([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (0, 2.0)], 1), ([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 2))",[-0.0361472  0.         0.       ]
283,"(([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (0, 2.0)], 1))",[-0.96484979  0.          0.        ]
284,"(([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (20.0, 24)], 2), ([(10.0, 19.0), (19.0, 22.0)], 4, [(2.0, 11.0), (19.0, 22.0)], 1))",[-0.01140322  0.          0.        ]
285,"(([(10.0, 19.0), (19.0, 22.0)], 4, [(2.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (22.0, 24)], 2, [(1.0, 4.0), (20.0, 24)], 2))",[-0.01166648  0.          0.        ]
286,"(([(1.0, 4.0), (20.0, 24)], 2, [(1.0, 4.0), (18.0, 24)], 2), ([(8.0, 16.0), (19.0, 22.0)], 3, [(3.0, 11.0), (19.0, 22.0)], 1))",[-0.35375483  0.          0.        ]
287,"(([(8.0, 16.0), (19.0, 22.0)], 3, [(3.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (20.0, 24)], 2, [(1.0, 4.0), (18.0, 24)], 2))",[-2.01909527  0.          0.        ]
288,"(([(19.0, 22.0), (0, 2.0)], 1, [(19.0, 22.0), (0, 4.0)], 1), ([(3.0, 12.0), (1.0, 4.0)], 4, [(11.0, 20.0), (1.0, 4.0)], 1))",[-0.01624837  0.          0.        ]
289,"(([(3.0, 12.0), (1.0, 4.0)], 4, [(11.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 2.0)], 1, [(19.0, 22.0), (0, 4.0)], 1))",[-0.01339123  0.          0.        ]
290,"(([(19.0, 22.0), (0, 3.0)], 1, [(19.0, 22.0), (0, 5.0)], 1), ([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1))",[-0.02121171  0.          0.        ]
291,"(([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 3.0)], 1, [(19.0, 22.0), (0, 5.0)], 1))",[-3.57199901  0.          0.        ]
292,"(([(1.0, 4.0), (18.0, 24)], 1, [(1.0, 4.0), (16.0, 24)], 1), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1))",[-0.0183555  0.         0.       ]
293,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (18.0, 24)], 1, [(1.0, 4.0), (16.0, 24)], 1))",[-0.01006648  0.          0.        ]
294,"(([(1.0, 4.0), (17.0, 24)], 1, [(1.0, 4.0), (15.0, 23.0)], 1), ([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1))",[-0.02268284  0.          0.        ]
295,"(([(7.0, 16.0), (19.0, 22.0)], 3, [(2.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (17.0, 24)], 1, [(1.0, 4.0), (15.0, 23.0)], 1))",[-1.95337385  0.          0.        ]
296,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (24.0, 24)], 4, [(1.0, 4.0), (16.0, 24)], 3))",[0. 0. 0.]
297,"(([(1.0, 4.0), (24.0, 24)], 4, [(1.0, 4.0), (16.0, 24)], 3), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 2))",[0. 0. 0.]
298,"(([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 3))",[0. 0. 0.]
299,"(([(1.0, 4.0), (23.0, 24)], 4, [(1.0, 4.0), (15.0, 24)], 3), ([(5.0, 13.0), (19.0, 22.0)], 4, [(0, 5.0), (19.0, 22.0)], 2))",[-0.04126313 -0.0377938   0.        ]
300,"(([(19.0, 22.0), (0, 1.0)], 4, [(19.0, 22.0), (1.0, 9.0)], 2), ([(4.0, 13.0), (1.0, 4.0)], 4, [(12.0, 21.0), (1.0, 4.0)], 1))",[-0.04446982 -0.08169699 -0.04244186]
301,"(([(4.0, 13.0), (1.0, 4.0)], 4, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 1.0)], 4, [(19.0, 22.0), (1.0, 9.0)], 2))",[0. 0. 0.]
302,"(([(19.0, 22.0), (0, 8.0)], 2, [(19.0, 22.0), (2.0, 10.0)], 1), ([(6.0, 14.0), (1.0, 4.0)], 4, [(14.0, 22.0), (1.0, 4.0)], 2))",[-0.02015792  0.          0.        ]
303,"(([(6.0, 14.0), (1.0, 4.0)], 4, [(14.0, 22.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 8.0)], 2, [(19.0, 22.0), (2.0, 10.0)], 1))",[ 0.          0.         -2.55911319]
304,"(([(0, 6.0), (1.0, 4.0)], 2, [(0, 8.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (11.0, 20.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1))",[-0.01383766  0.          0.        ]
305,"(([(1.0, 4.0), (11.0, 20.0)], 4, [(1.0, 4.0), (3.0, 12.0)], 1), ([(0, 6.0), (1.0, 4.0)], 2, [(0, 8.0), (1.0, 4.0)], 1))",[-0.01236581  0.          0.        ]
306,"(([(0, 8.0), (1.0, 4.0)], 2, [(2.0, 10.0), (1.0, 4.0)], 1), ([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1))",[-0.01453331  0.          0.        ]
307,"(([(1.0, 4.0), (8.0, 16.0)], 3, [(1.0, 4.0), (3.0, 11.0)], 1), ([(0, 8.0), (1.0, 4.0)], 2, [(2.0, 10.0), (1.0, 4.0)], 1))",[-2.1533933  0.         0.       ]
308,"(([(8.0, 16.0), (19.0, 22.0)], 3, [(3.0, 11.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (23.0, 24)], 2, [(1.0, 4.0), (21.0, 24)], 1))",[-0.46635157  0.          0.        ]
309,"(([(1.0, 4.0), (23.0, 24)], 2, [(1.0, 4.0), (21.0, 24)], 1), ([(8.0, 16.0), (19.0, 22.0)], 3, [(3.0, 11.0), (19.0, 22.0)], 2))",[-0.02833328  0.          0.        ]
310,"(([(19.0, 22.0), (0, 3.0)], 1, [(19.0, 22.0), (0, 5.0)], 1), ([(6.0, 14.0), (1.0, 4.0)], 4, [(14.0, 22.0), (1.0, 4.0)], 1))",[-0.02427537  0.          0.        ]
311,"(([(6.0, 14.0), (1.0, 4.0)], 4, [(14.0, 22.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 3.0)], 1, [(19.0, 22.0), (0, 5.0)], 1))",[-5.13498881  0.          0.        ]
312,"(([(19.0, 22.0), (0, 5.0)], 1, [(19.0, 22.0), (0, 7.0)], 2), ([(5.0, 13.0), (1.0, 4.0)], 4, [(13.0, 21.0), (1.0, 4.0)], 1))",[-0.01840188  0.          0.        ]
313,"(([(5.0, 13.0), (1.0, 4.0)], 4, [(13.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 5.0)], 1, [(19.0, 22.0), (0, 7.0)], 2))",[-0.01026023  0.          0.        ]
314,"(([(19.0, 22.0), (0, 6.0)], 1, [(19.0, 22.0), (0, 8.0)], 2), ([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1))",[-39.55296949   0.           0.        ]
315,"(([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 6.0)], 1, [(19.0, 22.0), (0, 8.0)], 2))",[-6.42375195  0.          0.        ]
316,"(([(8.0, 16.0), (1.0, 4.0)], 4, [(16.0, 24), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (3.0, 11.0)], 2))",[0. 0. 0.]
317,"(([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (3.0, 11.0)], 2), ([(8.0, 16.0), (1.0, 4.0)], 4, [(16.0, 24), (1.0, 4.0)], 2))",[-0.04203521 -0.04393908 -0.04440391]
318,"(([(1.0, 4.0), (10.0, 18.0)], 4, [(1.0, 4.0), (2.0, 10.0)], 1), ([(0, 2.0), (1.0, 4.0)], 4, [(1.0, 10.0), (1.0, 4.0)], 2))",[-0.05566009  0.          0.        ]
319,"(([(0, 2.0), (1.0, 4.0)], 4, [(1.0, 10.0), (1.0, 4.0)], 2), ([(1.0, 4.0), (10.0, 18.0)], 4, [(1.0, 4.0), (2.0, 10.0)], 1))",[-0.041772  0.        0.      ]
320,"(([(11.0, 19.0), (19.0, 22.0)], 4, [(3.0, 11.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (19.0, 24)], 4, [(1.0, 4.0), (11.0, 20.0)], 3))",[0. 0. 0.]
321,"(([(1.0, 4.0), (19.0, 24)], 4, [(1.0, 4.0), (11.0, 20.0)], 3), ([(11.0, 19.0), (19.0, 22.0)], 4, [(3.0, 11.0), (19.0, 22.0)], 2))",[-0.04238685  0.          0.        ]
322,"(([(8.0, 16.0), (19.0, 22.0)], 4, [(0, 8.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (21.0, 24)], 4, [(1.0, 4.0), (13.0, 21.0)], 3))",[0. 0. 0.]
323,"(([(1.0, 4.0), (21.0, 24)], 4, [(1.0, 4.0), (13.0, 21.0)], 3), ([(8.0, 16.0), (19.0, 22.0)], 4, [(0, 8.0), (19.0, 22.0)], 2))",[-0.03800326  0.          0.        ]
324,"(([(19.0, 22.0), (0, 6.0)], 2, [(19.0, 22.0), (0, 8.0)], 1), ([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1))",[-0.0212117  0.         0.       ]
325,"(([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 6.0)], 2, [(19.0, 22.0), (0, 8.0)], 1))",[-5.4524986  0.         0.       ]
326,"(([(1.0, 4.0), (21.0, 24)], 3, [(1.0, 4.0), (16.0, 24)], 2), ([(8.0, 17.0), (19.0, 22.0)], 3, [(3.0, 12.0), (19.0, 22.0)], 1))",[-0.01486479  0.          0.        ]
327,"(([(8.0, 17.0), (19.0, 22.0)], 3, [(3.0, 12.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (21.0, 24)], 3, [(1.0, 4.0), (16.0, 24)], 2))",[-4.9817322  0.         0.       ]
328,"(([(3.0, 12.0), (1.0, 4.0)], 4, [(11.0, 20.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 1.0)], 2, [(19.0, 22.0), (0, 3.0)], 1))",[-0.01333144  0.          0.        ]
329,"(([(19.0, 22.0), (0, 1.0)], 2, [(19.0, 22.0), (0, 3.0)], 1), ([(3.0, 12.0), (1.0, 4.0)], 4, [(11.0, 20.0), (1.0, 4.0)], 2))",[-0.01625972  0.          0.        ]
330,"(([(19.0, 22.0), (0, 3.0)], 2, [(19.0, 22.0), (0, 5.0)], 1), ([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 2))",[-0.0127499  0.         0.       ]
331,"(([(7.0, 15.0), (1.0, 4.0)], 3, [(12.0, 20.0), (1.0, 4.0)], 2), ([(19.0, 22.0), (0, 3.0)], 2, [(19.0, 22.0), (0, 5.0)], 1))",[-3.12564712  0.          0.        ]
332,"(([(1.0, 4.0), (13.0, 22.0)], 2, [(1.0, 4.0), (11.0, 20.0)], 2), ([(11.0, 19.0), (19.0, 22.0)], 4, [(3.0, 11.0), (19.0, 22.0)], 1))",[-0.02185379  0.          0.        ]
333,"(([(11.0, 19.0), (19.0, 22.0)], 4, [(3.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (13.0, 22.0)], 2, [(1.0, 4.0), (11.0, 20.0)], 2))",[-0.01897899  0.          0.        ]
334,"(([(1.0, 4.0), (15.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 2), ([(10.0, 19.0), (19.0, 22.0)], 4, [(2.0, 11.0), (19.0, 22.0)], 1))",[-0.0076254  0.         0.       ]
335,"(([(10.0, 19.0), (19.0, 22.0)], 4, [(2.0, 11.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (15.0, 24)], 0, [(1.0, 4.0), (13.0, 22.0)], 2))",[-0.0114875  0.         0.       ]
336,"(([(6.0, 15.0), (19.0, 22.0)], 4, [(0, 7.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (21.0, 24)], 4, [(1.0, 4.0), (13.0, 21.0)], 3))",[0. 0. 0.]
337,"(([(1.0, 4.0), (21.0, 24)], 4, [(1.0, 4.0), (13.0, 21.0)], 3), ([(6.0, 15.0), (19.0, 22.0)], 4, [(0, 7.0), (19.0, 22.0)], 1))",[-0.03497572 -0.03231064  0.        ]
338,"(([(1.0, 4.0), (21.0, 24)], 2, [(1.0, 4.0), (19.0, 24)], 1), ([(8.0, 16.0), (19.0, 22.0)], 3, [(3.0, 11.0), (19.0, 22.0)], 2))",[-0.01995591  0.          0.        ]
339,"(([(8.0, 16.0), (19.0, 22.0)], 3, [(3.0, 11.0), (19.0, 22.0)], 2), ([(1.0, 4.0), (21.0, 24)], 2, [(1.0, 4.0), (19.0, 24)], 1))",[-0.01901472  0.          0.        ]
340,"(([(19.0, 22.0), (1.0, 9.0)], 1, [(19.0, 22.0), (3.0, 11.0)], 1), ([(5.0, 13.0), (1.0, 4.0)], 4, [(13.0, 21.0), (1.0, 4.0)], 1))",[-0.02012966  0.          0.        ]
341,"(([(5.0, 13.0), (1.0, 4.0)], 4, [(13.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (1.0, 9.0)], 1, [(19.0, 22.0), (3.0, 11.0)], 1))",[-0.01047455  0.          0.        ]
342,"(([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1), ([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (0, 2.0)], 2))",[-3.10239304  0.          0.        ]
343,"(([(19.0, 22.0), (0, 0.0)], 1, [(19.0, 22.0), (0, 2.0)], 2), ([(7.0, 16.0), (1.0, 4.0)], 3, [(12.0, 21.0), (1.0, 4.0)], 1))",[-0.29374619  0.          0.        ]
344,"(([(1.0, 4.0), (17.0, 24)], 2, [(1.0, 4.0), (15.0, 24)], 3), ([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1))",[-0.0188491  0.         0.       ]
345,"(([(10.0, 18.0), (19.0, 22.0)], 4, [(2.0, 10.0), (19.0, 22.0)], 1), ([(1.0, 4.0), (17.0, 24)], 2, [(1.0, 4.0), (15.0, 24)], 3))",[-0.01027544  0.          0.        ]
