,state,Actions Rewards
385,"([(1.0, 4.0), (15.0, 24)], 2, [(1.0, 4.0), (15.0, 24)], 2)",[-0.03317477 -0.02326581 -0.05191086]
386,"([(1.0, 4.0), (13.0, 23.0)], 2, [(1.0, 4.0), (13.0, 23.0)], 2)",[ 0.          0.         -0.01896326]
387,"([(1.0, 4.0), (12.0, 21.0)], 2, [(1.0, 4.0), (12.0, 21.0)], 2)",[-0.03702641  0.         -0.043772  ]
388,"([(1.0, 4.0), (11.0, 20.0)], 1, [(1.0, 4.0), (11.0, 20.0)], 2)",[-0.06882711 -0.03000675  0.        ]
389,"([(1.0, 4.0), (11.0, 20.0)], 0, [(1.0, 4.0), (11.0, 20.0)], 2)",[-0.28716469 -0.27698962 -0.34322152]
390,"([(2.0, 11.0), (1.0, 4.0)], 3, [(2.0, 11.0), (1.0, 4.0)], 1)",[-0.02177579  0.         -0.01160062]
391,"([(5.0, 14.0), (1.0, 4.0)], 4, [(5.0, 14.0), (1.0, 4.0)], 1)",[-0.04016795  0.         -0.0098149 ]
392,"([(9.0, 18.0), (1.0, 4.0)], 4, [(9.0, 18.0), (1.0, 4.0)], 1)",[0. 0. 0.]
393,"([(1.0, 4.0), (10.0, 19.0)], 1, [(1.0, 4.0), (10.0, 19.0)], 2)",[-0.02002169 -0.04836077 -0.01948052]
394,"([(1.0, 4.0), (8.0, 18.0)], 1, [(1.0, 4.0), (8.0, 18.0)], 2)",[-0.03501898  0.          0.        ]
395,"([(1.0, 4.0), (7.0, 16.0)], 2, [(1.0, 4.0), (7.0, 16.0)], 2)",[-0.016706    0.         -0.01645026]
396,"([(1.0, 4.0), (24.0, 24)], 1, [(1.0, 4.0), (24.0, 24)], 2)",[0.         1.54962811 0.        ]
397,"([(1.0, 4.0), (4.0, 14.0)], 2, [(1.0, 4.0), (4.0, 14.0)], 2)",[-0.01466455  0.          0.        ]
398,"([(1.0, 4.0), (2.0, 11.0)], 3, [(1.0, 4.0), (2.0, 11.0)], 2)",[0. 0. 0.]
399,"([(1.0, 4.0), (17.0, 24)], 2, [(1.0, 4.0), (17.0, 24)], 2)",[-0.01694539 -0.01854291 -0.01679704]
400,"([(1.0, 4.0), (13.0, 22.0)], 2, [(1.0, 4.0), (13.0, 22.0)], 2)",[-0.02278516 -0.01856884 -0.02326581]
401,"([(1.0, 4.0), (11.0, 21.0)], 2, [(1.0, 4.0), (11.0, 21.0)], 2)",[ 0.          0.         -0.04648983]
402,"([(1.0, 4.0), (9.0, 19.0)], 2, [(1.0, 4.0), (9.0, 19.0)], 2)",[-0.01499741 -0.02325993  0.        ]
403,"([(19.0, 22.0), (9.0, 18.0)], 4, [(19.0, 22.0), (9.0, 18.0)], 1)",[-0.00947431  0.          0.        ]
404,"([(1.0, 4.0), (7.0, 16.0)], 3, [(1.0, 4.0), (7.0, 16.0)], 2)",[-0.01321169 -0.03356314  0.        ]
405,"([(1.0, 4.0), (4.0, 13.0)], 3, [(1.0, 4.0), (4.0, 13.0)], 2)",[0. 0. 0.]
406,"([(1.0, 4.0), (21.0, 24)], 3, [(1.0, 4.0), (21.0, 24)], 2)",[ 0.28961402  1.6673949  -0.07273281]
407,"([(1.0, 4.0), (18.0, 24)], 3, [(1.0, 4.0), (18.0, 24)], 2)",[-0.03460764 -0.02437043 -0.01406598]
408,"([(19.0, 22.0), (1.0, 10.0)], 4, [(19.0, 22.0), (1.0, 10.0)], 2)",[-0.14694637 -0.10099844 -0.09696144]
409,"([(1.0, 4.0), (14.0, 24)], 4, [(1.0, 4.0), (14.0, 24)], 2)",[-0.20817188 -0.1882574  -0.23408083]
410,"([(19.0, 22.0), (5.0, 14.0)], 4, [(19.0, 22.0), (5.0, 14.0)], 2)",[-0.16947741 -0.22212337 -0.18906142]
411,"([(1.0, 4.0), (10.0, 20.0)], 4, [(1.0, 4.0), (10.0, 20.0)], 2)",[-0.13049513 -0.11203005 -0.14219629]
412,"([(1.0, 4.0), (6.0, 15.0)], 4, [(1.0, 4.0), (6.0, 15.0)], 2)",[-0.13925069 -0.12938534 -0.12468152]
413,"([(19.0, 22.0), (0, -1.0)], 4, [(19.0, 22.0), (0, -1.0)], 2)",[2.26579553 3.73963193 6.438122  ]
414,"([(1.0, 4.0), (18.0, 24)], 4, [(1.0, 4.0), (18.0, 24)], 2)",[-0.26818737 -0.33390431 -0.25549107]
415,"([(1.0, 4.0), (13.0, 23.0)], 4, [(1.0, 4.0), (13.0, 23.0)], 2)",[-0.11556222 -0.12574088 -0.17426649]
416,"([(1.0, 4.0), (4.0, 13.0)], 4, [(1.0, 4.0), (4.0, 13.0)], 2)",[0. 0. 0.]
417,"([(19.0, 22.0), (0, 10.0)], 4, [(19.0, 22.0), (0, 10.0)], 2)",[-0.11921304 -0.12052411 -0.13069072]
418,"([(1.0, 4.0), (23.0, 24)], 3, [(1.0, 4.0), (23.0, 24)], 2)",[4.67914344 4.39634968 6.24353017]
419,"([(19.0, 22.0), (0, 0.0)], 3, [(19.0, 22.0), (0, 0.0)], 1)",[0.39735419 0.         1.49552538]
420,"([(19.0, 22.0), (0, 3.0)], 4, [(19.0, 22.0), (0, 3.0)], 1)",[-0.02897816  0.          0.        ]
421,"([(19.0, 22.0), (0, 8.0)], 4, [(19.0, 22.0), (0, 8.0)], 1)",[-0.04610411  0.          0.        ]
422,"([(19.0, 22.0), (8.0, 17.0)], 4, [(19.0, 22.0), (8.0, 17.0)], 1)",[-0.02041607 -0.00626872  0.        ]
423,"([(1.0, 4.0), (24.0, 24)], 4, [(1.0, 4.0), (24.0, 24)], 2)",[9.26802005 7.40571247 4.28988572]
424,"([(1.0, 4.0), (9.0, 19.0)], 4, [(1.0, 4.0), (9.0, 19.0)], 2)",[-0.12854852 -0.17336626 -0.13398742]
425,"([(1.0, 4.0), (4.0, 14.0)], 4, [(1.0, 4.0), (4.0, 14.0)], 2)",[0. 0. 0.]
426,"([(23.0, 24), (19.0, 22.0)], 1, [(23.0, 24), (19.0, 22.0)], 1)",[-0.04369698  0.          1.53974407]
427,"([(1.0, 4.0), (8.0, 18.0)], 4, [(1.0, 4.0), (8.0, 18.0)], 2)",[-0.07908098 -0.16399276 -0.14251829]
428,"([(16.0, 24), (19.0, 22.0)], 2, [(16.0, 24), (19.0, 22.0)], 1)",[ 0.         -0.03738859  0.        ]
429,"([(19.0, 22.0), (0, -1.0)], 3, [(19.0, 22.0), (0, -1.0)], 1)",[1.49130462 0.39622272 0.        ]
430,"([(19.0, 22.0), (0, 2.0)], 3, [(19.0, 22.0), (0, 2.0)], 1)",[ 0.          0.         -0.01400415]
431,"([(13.0, 22.0), (19.0, 22.0)], 2, [(13.0, 22.0), (19.0, 22.0)], 1)",[-0.01765761 -0.06162661  0.        ]
432,"([(19.0, 22.0), (1.0, 11.0)], 3, [(19.0, 22.0), (1.0, 11.0)], 1)",[-0.01336788  0.         -0.01895544]
433,"([(19.0, 22.0), (3.0, 12.0)], 2, [(19.0, 22.0), (3.0, 12.0)], 1)",[-0.04824445  0.         -0.51991641]
434,"([(10.0, 19.0), (19.0, 22.0)], 0, [(10.0, 19.0), (19.0, 22.0)], 1)",[-1.7143315  -1.75327845 -1.73734768]
435,"([(9.0, 18.0), (19.0, 22.0)], 1, [(9.0, 18.0), (19.0, 22.0)], 1)",[-0.01970034 -0.10801367 -0.02362623]
436,"([(24.0, 24), (19.0, 22.0)], 1, [(24.0, 24), (19.0, 22.0)], 2)",[0.         0.         1.54319374]
437,"([(6.0, 15.0), (19.0, 22.0)], 2, [(6.0, 15.0), (19.0, 22.0)], 1)",[-0.0381232  -0.02324827  0.        ]
438,"([(3.0, 13.0), (19.0, 22.0)], 2, [(3.0, 13.0), (19.0, 22.0)], 1)",[-0.01434313 -0.02326142 -0.02221967]
439,"([(21.0, 24), (19.0, 22.0)], 2, [(21.0, 24), (19.0, 22.0)], 2)",[ 0.         -0.02396744 -0.04681995]
440,"([(1.0, 10.0), (19.0, 22.0)], 3, [(1.0, 10.0), (19.0, 22.0)], 1)",[0. 0. 0.]
441,"([(19.0, 24), (19.0, 22.0)], 2, [(19.0, 24), (19.0, 22.0)], 2)",[-0.02280078 -0.01863592 -0.03762025]
442,"([(18.0, 24), (19.0, 22.0)], 2, [(18.0, 24), (19.0, 22.0)], 2)",[-0.01685019  0.         -0.07843899]
443,"([(16.0, 24), (19.0, 22.0)], 2, [(16.0, 24), (19.0, 22.0)], 2)",[-0.03676176 -0.04092318  0.        ]
444,"([(13.0, 22.0), (19.0, 22.0)], 3, [(13.0, 22.0), (19.0, 22.0)], 2)",[ 0.         -0.01327872  0.        ]
445,"([(10.0, 19.0), (19.0, 22.0)], 3, [(10.0, 19.0), (19.0, 22.0)], 2)",[-0.01149298 -0.01448863  0.        ]
446,"([(6.0, 16.0), (19.0, 22.0)], 4, [(6.0, 16.0), (19.0, 22.0)], 2)",[-0.03346193 -0.05933116 -0.09700368]
447,"([(3.0, 12.0), (19.0, 22.0)], 4, [(3.0, 12.0), (19.0, 22.0)], 2)",[0. 0. 0.]
448,"([(19.0, 22.0), (7.0, 16.0)], 2, [(19.0, 22.0), (7.0, 16.0)], 1)",[-0.01661887  0.          0.        ]
449,"([(19.0, 22.0), (9.0, 18.0)], 2, [(19.0, 22.0), (9.0, 18.0)], 1)",[ 0.          0.         -0.01483316]
450,"([(19.0, 22.0), (12.0, 21.0)], 3, [(19.0, 22.0), (12.0, 21.0)], 1)",[0. 0. 0.]
451,"([(19.0, 22.0), (0, 1.0)], 0, [(19.0, 22.0), (0, 1.0)], 2)",[-2.05272178 -2.11277029 -2.15337453]
452,"([(1.0, 4.0), (24.0, 24)], 2, [(1.0, 4.0), (24.0, 24)], 1)",[5.08090202 0.7713848  3.15617366]
453,"([(19.0, 22.0), (0, 2.0)], 1, [(19.0, 22.0), (0, 2.0)], 2)",[-0.04111836 -0.21200205 -0.023955  ]
454,"([(19.0, 22.0), (2.0, 11.0)], 3, [(19.0, 22.0), (2.0, 11.0)], 2)",[ 0.         -0.01262247  0.        ]
455,"([(19.0, 22.0), (5.0, 15.0)], 3, [(19.0, 22.0), (5.0, 15.0)], 2)",[-0.01083675  0.         -0.04150205]
456,"([(1.0, 4.0), (6.0, 16.0)], 2, [(1.0, 4.0), (6.0, 16.0)], 1)",[ 0.          0.         -0.01678705]
457,"([(1.0, 4.0), (4.0, 14.0)], 2, [(1.0, 4.0), (4.0, 14.0)], 1)",[ 0.         -0.01857155  0.        ]
458,"([(1.0, 4.0), (3.0, 12.0)], 2, [(1.0, 4.0), (3.0, 12.0)], 1)",[-0.05963434  0.          0.        ]
459,"([(1.0, 4.0), (0, 10.0)], 2, [(1.0, 4.0), (0, 10.0)], 1)",[0. 0. 0.]
460,"([(19.0, 22.0), (0, 6.0)], 4, [(19.0, 22.0), (0, 6.0)], 2)",[-0.08669721 -0.05574336 -0.09656892]
461,"([(1.0, 4.0), (12.0, 22.0)], 3, [(1.0, 4.0), (12.0, 22.0)], 2)",[ 0.         -0.01251294 -0.01322561]
462,"([(1.0, 4.0), (9.0, 19.0)], 3, [(1.0, 4.0), (9.0, 19.0)], 2)",[-0.02197525 -0.02525701  0.        ]
463,"([(1.0, 4.0), (6.0, 15.0)], 3, [(1.0, 4.0), (6.0, 15.0)], 2)",[ 0.          0.         -0.04161764]
464,"([(1.0, 4.0), (2.0, 12.0)], 4, [(1.0, 4.0), (2.0, 12.0)], 2)",[0. 0. 0.]
465,"([(19.0, 22.0), (0, -1.0)], 3, [(19.0, 22.0), (0, -1.0)], 2)",[7.73284612 6.19123028 7.04316635]
466,"([(19.0, 22.0), (0, 2.0)], 3, [(19.0, 22.0), (0, 2.0)], 2)",[-0.0628234   1.48755458  0.391819  ]
467,"([(1.0, 4.0), (13.0, 22.0)], 4, [(1.0, 4.0), (13.0, 22.0)], 2)",[-0.19601669 -0.18222644 -0.18651715]
468,"([(19.0, 22.0), (10.0, 20.0)], 4, [(19.0, 22.0), (10.0, 20.0)], 2)",[0. 0. 0.]
469,"([(1.0, 4.0), (17.0, 24)], 3, [(1.0, 4.0), (17.0, 24)], 2)",[-0.07511659 -0.08230678 -0.03159024]
470,"([(1.0, 4.0), (14.0, 24)], 3, [(1.0, 4.0), (14.0, 24)], 2)",[-0.03131474  0.          0.        ]
471,"([(1.0, 4.0), (10.0, 19.0)], 4, [(1.0, 4.0), (10.0, 19.0)], 2)",[-0.15473265 -0.18309387 -0.16469358]
472,"([(19.0, 22.0), (0, 4.0)], 4, [(19.0, 22.0), (0, 4.0)], 1)",[-0.00808464 -0.02214458  0.        ]
473,"([(19.0, 22.0), (4.0, 14.0)], 4, [(19.0, 22.0), (4.0, 14.0)], 1)",[ 0.         -0.00625445 -0.01935237]
474,"([(24.0, 24), (19.0, 22.0)], 2, [(24.0, 24), (19.0, 22.0)], 1)",[0.47041934 0.91385764 4.77020753]
475,"([(24.0, 24), (19.0, 22.0)], 0, [(24.0, 24), (19.0, 22.0)], 1)",[-0.09741639 -0.0456465  -0.13553093]
476,"([(19.0, 22.0), (1.0, 11.0)], 2, [(19.0, 22.0), (1.0, 11.0)], 1)",[-0.02001722 -0.02524491  0.        ]
477,"([(1.0, 4.0), (5.0, 14.0)], 4, [(1.0, 4.0), (5.0, 14.0)], 2)",[0. 0. 0.]
478,"([(22.0, 24), (19.0, 22.0)], 1, [(22.0, 24), (19.0, 22.0)], 1)",[ 0.         -0.02464104  0.        ]
479,"([(22.0, 24), (19.0, 22.0)], 0, [(22.0, 24), (19.0, 22.0)], 1)",[-0.02285531  0.          0.        ]
480,"([(21.0, 24), (19.0, 22.0)], 1, [(21.0, 24), (19.0, 22.0)], 1)",[-0.02106957  0.         -0.02414452]
481,"([(20.0, 24), (19.0, 22.0)], 1, [(20.0, 24), (19.0, 22.0)], 1)",[ 0.          0.         -0.02001961]
482,"([(1.0, 4.0), (14.0, 23.0)], 3, [(1.0, 4.0), (14.0, 23.0)], 2)",[-0.054481    0.         -0.02427615]
483,"([(1.0, 4.0), (12.0, 21.0)], 4, [(1.0, 4.0), (12.0, 21.0)], 1)",[-0.01154026 -0.03869941 -0.00727916]
484,"([(1.0, 4.0), (0, 10.0)], 4, [(1.0, 4.0), (0, 10.0)], 2)",[0. 0. 0.]
485,"([(24.0, 24), (19.0, 22.0)], 0, [(24.0, 24), (19.0, 22.0)], 2)",[1.0308394  0.77839559 0.61555879]
486,"([(9.0, 19.0), (19.0, 22.0)], 0, [(9.0, 19.0), (19.0, 22.0)], 1)",[-0.68547994 -0.69549452 -0.67884611]
487,"([(23.0, 24), (19.0, 22.0)], 0, [(23.0, 24), (19.0, 22.0)], 2)",[-2.28476931 -2.31973243 -2.28223007]
488,"([(9.0, 18.0), (19.0, 22.0)], 0, [(9.0, 18.0), (19.0, 22.0)], 1)",[-1.87846034 -1.83053477 -1.91611882]
489,"([(22.0, 24), (19.0, 22.0)], 0, [(22.0, 24), (19.0, 22.0)], 2)",[-2.25785942 -2.35867374 -2.36662993]
490,"([(7.0, 17.0), (19.0, 22.0)], 0, [(7.0, 17.0), (19.0, 22.0)], 1)",[-0.74384852 -0.7384417  -0.746672  ]
491,"([(7.0, 16.0), (19.0, 22.0)], 0, [(7.0, 16.0), (19.0, 22.0)], 1)",[-1.15701443 -1.06874315 -1.10751845]
492,"([(5.0, 15.0), (19.0, 22.0)], 1, [(5.0, 15.0), (19.0, 22.0)], 1)",[-0.02126619  0.          0.        ]
493,"([(4.0, 14.0), (19.0, 22.0)], 1, [(4.0, 14.0), (19.0, 22.0)], 1)",[ 0.          0.         -0.01948046]
494,"([(20.0, 24), (19.0, 22.0)], 0, [(20.0, 24), (19.0, 22.0)], 2)",[-0.8152625  -0.87499428 -0.87721561]
495,"([(3.0, 12.0), (19.0, 22.0)], 1, [(3.0, 12.0), (19.0, 22.0)], 1)",[-0.02387264  0.         -0.01881634]
496,"([(1.0, 11.0), (19.0, 22.0)], 2, [(1.0, 11.0), (19.0, 22.0)], 1)",[0. 0. 0.]
497,"([(1.0, 4.0), (19.0, 24)], 3, [(1.0, 4.0), (19.0, 24)], 1)",[-0.06743099 -0.0372735  -0.02235503]
498,"([(19.0, 24), (19.0, 22.0)], 1, [(19.0, 24), (19.0, 22.0)], 2)",[-0.04443753 -0.07712935 -0.06748727]
499,"([(1.0, 4.0), (12.0, 22.0)], 3, [(1.0, 4.0), (12.0, 22.0)], 1)",[ 0.         -0.01250371  0.        ]
500,"([(1.0, 4.0), (9.0, 18.0)], 3, [(1.0, 4.0), (9.0, 18.0)], 1)",[ 0.         -0.01250034 -0.02127975]
501,"([(17.0, 24), (19.0, 22.0)], 0, [(17.0, 24), (19.0, 22.0)], 2)",[-0.08948135 -0.11299453 -0.11690681]
502,"([(16.0, 24), (19.0, 22.0)], 1, [(16.0, 24), (19.0, 22.0)], 2)",[ 0.         -0.09890012 -0.02145549]
503,"([(14.0, 23.0), (19.0, 22.0)], 0, [(14.0, 23.0), (19.0, 22.0)], 2)",[-0.20963093 -0.12213454 -0.19186689]
504,"([(13.0, 23.0), (19.0, 22.0)], 0, [(13.0, 23.0), (19.0, 22.0)], 2)",[-0.04449101  0.          0.        ]
505,"([(11.0, 20.0), (19.0, 22.0)], 1, [(11.0, 20.0), (19.0, 22.0)], 2)",[-0.01766138 -0.0248647  -0.04140396]
506,"([(9.0, 19.0), (19.0, 22.0)], 2, [(9.0, 19.0), (19.0, 22.0)], 2)",[-0.02251573  0.         -0.01705743]
507,"([(7.0, 17.0), (19.0, 22.0)], 2, [(7.0, 17.0), (19.0, 22.0)], 2)",[-0.0152717  0.         0.       ]
508,"([(5.0, 14.0), (19.0, 22.0)], 3, [(5.0, 14.0), (19.0, 22.0)], 2)",[ 0.         -0.02152596 -0.01348596]
509,"([(23.0, 24), (19.0, 22.0)], 2, [(23.0, 24), (19.0, 22.0)], 2)",[1.86823943 3.00186138 0.        ]
510,"([(0, 1.0), (1.0, 4.0)], 1, [(0, 1.0), (1.0, 4.0)], 1)",[-0.04214771  0.          0.        ]
511,"([(18.0, 24), (19.0, 22.0)], 3, [(18.0, 24), (19.0, 22.0)], 2)",[-0.02516905 -0.02250913 -0.05763136]
512,"([(0, 2.0), (1.0, 4.0)], 1, [(0, 2.0), (1.0, 4.0)], 1)",[ 0.         -0.02451177 -0.02444474]
513,"([(15.0, 24), (19.0, 22.0)], 3, [(15.0, 24), (19.0, 22.0)], 2)",[-0.02180871 -0.04221814 -0.0325895 ]
514,"([(11.0, 21.0), (19.0, 22.0)], 4, [(11.0, 21.0), (19.0, 22.0)], 2)",[-0.10380225 -0.08695784 -0.06757096]
515,"([(0, 3.0), (1.0, 4.0)], 0, [(0, 3.0), (1.0, 4.0)], 1)",[-0.0231699  -0.02197934  0.        ]
516,"([(8.0, 17.0), (19.0, 22.0)], 4, [(8.0, 17.0), (19.0, 22.0)], 2)",[-0.11605335 -0.22954282 -0.11368935]
517,"([(23.0, 24), (19.0, 22.0)], 3, [(23.0, 24), (19.0, 22.0)], 2)",[13.45237657  7.25734216  6.89066204]
518,"([(20.0, 24), (19.0, 22.0)], 3, [(20.0, 24), (19.0, 22.0)], 2)",[-0.09402662 -0.12918047 -0.15446878]
519,"([(17.0, 24), (19.0, 22.0)], 3, [(17.0, 24), (19.0, 22.0)], 2)",[-0.06124332 -0.03340231 -0.0765784 ]
520,"([(13.0, 22.0), (19.0, 22.0)], 4, [(13.0, 22.0), (19.0, 22.0)], 2)",[-0.12267587 -0.11864172 -0.1242215 ]
521,"([(9.0, 18.0), (19.0, 22.0)], 4, [(9.0, 18.0), (19.0, 22.0)], 2)",[-0.08398469 -0.12238639 -0.11755241]
522,"([(4.0, 13.0), (19.0, 22.0)], 4, [(4.0, 13.0), (19.0, 22.0)], 2)",[0. 0. 0.]
523,"([(0, 7.0), (1.0, 4.0)], 0, [(0, 7.0), (1.0, 4.0)], 1)",[-0.02150707  0.          0.        ]
524,"([(24.0, 24), (19.0, 22.0)], 3, [(24.0, 24), (19.0, 22.0)], 2)",[10.13088968  3.94744628  2.99312255]
525,"([(20.0, 24), (19.0, 22.0)], 4, [(20.0, 24), (19.0, 22.0)], 2)",[ 1.05180925 -0.15884081  0.63375503]
526,"([(0, 9.0), (1.0, 4.0)], 1, [(0, 9.0), (1.0, 4.0)], 1)",[ 0.         -0.02458229  0.        ]
527,"([(16.0, 24), (19.0, 22.0)], 4, [(16.0, 24), (19.0, 22.0)], 2)",[-0.15368175 -0.12511636 -0.18936727]
528,"([(12.0, 21.0), (19.0, 22.0)], 4, [(12.0, 21.0), (19.0, 22.0)], 2)",[-0.09111424 -0.08611436 -0.07388542]
529,"([(7.0, 16.0), (19.0, 22.0)], 4, [(7.0, 16.0), (19.0, 22.0)], 2)",[-0.06445458 -0.07601542 -0.08868861]
530,"([(1.0, 11.0), (19.0, 22.0)], 4, [(1.0, 11.0), (19.0, 22.0)], 2)",[0. 0. 0.]
531,"([(1.0, 10.0), (1.0, 4.0)], 0, [(1.0, 10.0), (1.0, 4.0)], 1)",[-0.31082397 -0.29939423 -0.25525389]
532,"([(24.0, 24), (19.0, 22.0)], 4, [(24.0, 24), (19.0, 22.0)], 2)",[1.60316689 6.1144687  0.77418994]
533,"([(19.0, 24), (19.0, 22.0)], 4, [(19.0, 24), (19.0, 22.0)], 2)",[-0.21807896 -0.27416285 -0.30908368]
534,"([(14.0, 24), (19.0, 22.0)], 4, [(14.0, 24), (19.0, 22.0)], 2)",[-0.13407598 -0.08565761 -0.10165663]
535,"([(9.0, 19.0), (19.0, 22.0)], 4, [(9.0, 19.0), (19.0, 22.0)], 2)",[-0.08765782 -0.0878436  -0.09015   ]
536,"([(4.0, 14.0), (19.0, 22.0)], 4, [(4.0, 14.0), (19.0, 22.0)], 2)",[0. 0. 0.]
537,"([(23.0, 24), (19.0, 22.0)], 4, [(23.0, 24), (19.0, 22.0)], 2)",[11.83468051 13.38582343 10.73587826]
538,"([(18.0, 24), (19.0, 22.0)], 4, [(18.0, 24), (19.0, 22.0)], 2)",[-0.25260576 -0.26275154 -0.2584324 ]
539,"([(13.0, 23.0), (19.0, 22.0)], 4, [(13.0, 23.0), (19.0, 22.0)], 2)",[-0.15126675 -0.15508099 -0.1641125 ]
540,"([(2.0, 12.0), (19.0, 22.0)], 4, [(2.0, 12.0), (19.0, 22.0)], 2)",[0. 0. 0.]
541,"([(11.0, 20.0), (19.0, 22.0)], 4, [(11.0, 20.0), (19.0, 22.0)], 2)",[-0.11000034 -0.10434744 -0.03157926]
542,"([(6.0, 15.0), (19.0, 22.0)], 4, [(6.0, 15.0), (19.0, 22.0)], 2)",[-0.05025524 -0.09896123 -0.04938272]
543,"([(22.0, 24), (19.0, 22.0)], 4, [(22.0, 24), (19.0, 22.0)], 2)",[ 8.06530598 12.81722897  6.61366815]
544,"([(7.0, 17.0), (19.0, 22.0)], 4, [(7.0, 17.0), (19.0, 22.0)], 2)",[-0.07991903 -0.08320731 -0.07958658]
545,"([(2.0, 11.0), (19.0, 22.0)], 4, [(2.0, 11.0), (19.0, 22.0)], 2)",[0. 0. 0.]
546,"([(1.0, 11.0), (1.0, 4.0)], 0, [(1.0, 11.0), (1.0, 4.0)], 1)",[-0.21884155 -0.24443616 -0.20568661]
547,"([(15.0, 24), (19.0, 22.0)], 4, [(15.0, 24), (19.0, 22.0)], 2)",[-0.21411932 -0.20349544 -0.16061129]
548,"([(10.0, 19.0), (19.0, 22.0)], 4, [(10.0, 19.0), (19.0, 22.0)], 2)",[-0.10356318 -0.1331135  -0.13458682]
549,"([(14.0, 23.0), (19.0, 22.0)], 4, [(14.0, 23.0), (19.0, 22.0)], 2)",[-0.11773899 -0.103735   -0.13705441]
550,"([(8.0, 18.0), (19.0, 22.0)], 4, [(8.0, 18.0), (19.0, 22.0)], 2)",[-0.03944783 -0.1110346  -0.0674448 ]
551,"([(5.0, 14.0), (19.0, 22.0)], 4, [(5.0, 14.0), (19.0, 22.0)], 2)",[ 0.         -0.02049138 -0.02073924]
552,"([(19.0, 22.0), (4.0, 13.0)], 0, [(19.0, 22.0), (4.0, 13.0)], 1)",[-1.81011478 -1.88804988 -1.84440792]
553,"([(2.0, 11.0), (1.0, 4.0)], 0, [(2.0, 11.0), (1.0, 4.0)], 1)",[-1.82507222 -1.69935807 -1.82029498]
554,"([(19.0, 22.0), (0, -1.0)], 0, [(19.0, 22.0), (0, -1.0)], 2)",[0.40062635 0.36382668 0.31165839]
555,"([(3.0, 13.0), (19.0, 22.0)], 4, [(3.0, 13.0), (19.0, 22.0)], 2)",[0. 0. 0.]
556,"([(10.0, 20.0), (19.0, 22.0)], 4, [(10.0, 20.0), (19.0, 22.0)], 2)",[-0.08299455 -0.04152519 -0.08369497]
557,"([(5.0, 15.0), (19.0, 22.0)], 4, [(5.0, 15.0), (19.0, 22.0)], 2)",[-0.00720351 -0.03621385  0.        ]
558,"([(0, 10.0), (19.0, 22.0)], 4, [(0, 10.0), (19.0, 22.0)], 2)",[0. 0. 0.]
559,"([(1.0, 10.0), (19.0, 22.0)], 4, [(1.0, 10.0), (19.0, 22.0)], 2)",[0. 0. 0.]
560,"([(19.0, 22.0), (4.0, 14.0)], 0, [(19.0, 22.0), (4.0, 14.0)], 1)",[-0.79264693 -0.84466517 -0.75959878]
561,"([(19.0, 22.0), (0, 0.0)], 0, [(19.0, 22.0), (0, 0.0)], 2)",[-1.50039872 -1.56639198 -1.51431069]
562,"([(13.0, 23.0), (19.0, 22.0)], 3, [(13.0, 23.0), (19.0, 22.0)], 2)",[ 0.          0.         -0.01071381]
563,"([(19.0, 22.0), (5.0, 14.0)], 0, [(19.0, 22.0), (5.0, 14.0)], 1)",[-0.80300459 -0.78345382 -0.78604848]
564,"([(17.0, 24), (19.0, 22.0)], 4, [(17.0, 24), (19.0, 22.0)], 2)",[-0.13962614 -0.08164281 -0.11323639]
565,"([(12.0, 22.0), (19.0, 22.0)], 4, [(12.0, 22.0), (19.0, 22.0)], 2)",[-0.09886106 -0.06646806 -0.10600315]
566,"([(19.0, 22.0), (6.0, 15.0)], 0, [(19.0, 22.0), (6.0, 15.0)], 1)",[-0.98832373 -0.94037331 -1.006892  ]
567,"([(19.0, 22.0), (6.0, 16.0)], 0, [(19.0, 22.0), (6.0, 16.0)], 1)",[-0.73902215 -0.66931915 -0.73525653]
568,"([(19.0, 22.0), (0, 2.0)], 0, [(19.0, 22.0), (0, 2.0)], 2)",[-1.54594205 -1.40713781 -1.47295863]
569,"([(19.0, 22.0), (7.0, 16.0)], 0, [(19.0, 22.0), (7.0, 16.0)], 1)",[-0.96326616 -0.90395818 -0.91128335]
570,"([(19.0, 22.0), (7.0, 17.0)], 0, [(19.0, 22.0), (7.0, 17.0)], 1)",[-0.27563318 -0.30680732 -0.2682271 ]
571,"([(19.0, 22.0), (8.0, 17.0)], 0, [(19.0, 22.0), (8.0, 17.0)], 1)",[-0.3016384  -0.25903451 -0.29092034]
572,"([(19.0, 22.0), (0, 3.0)], 0, [(19.0, 22.0), (0, 3.0)], 2)",[-0.76601271 -0.73827167 -0.76112647]
573,"([(19.0, 22.0), (9.0, 18.0)], 1, [(19.0, 22.0), (9.0, 18.0)], 1)",[-0.01964178 -0.02467532 -0.04256137]
574,"([(19.0, 22.0), (10.0, 20.0)], 1, [(19.0, 22.0), (10.0, 20.0)], 1)",[-0.02310368 -0.02487304 -0.01883107]
575,"([(19.0, 22.0), (12.0, 21.0)], 2, [(19.0, 22.0), (12.0, 21.0)], 1)",[0. 0. 0.]
576,"([(19.0, 22.0), (0, 4.0)], 0, [(19.0, 22.0), (0, 4.0)], 2)",[-0.12949261 -0.11537112 -0.12321337]
577,"([(16.0, 24), (19.0, 22.0)], 3, [(16.0, 24), (19.0, 22.0)], 1)",[ 0.          0.         -0.07401758]
